season,week,celebrity_name,judge_percent,fan_vote_percent,total_percent,fan_vote_min,fan_vote_max,interval_width,smoothness,n_weeks,week_entropy,eliminated,solve_status
3,7,Emmitt Smith,0.2111,0.3832338058109996,0.5943338058109996,0.0,1.0,1.0,0.0007704490075112623,10,1.3309797127580776,False,optimal
3,7,Jerry Springer,0.1704,0.07243250010535532,0.24283250010535531,0.0,0.22880000000000003,0.22880000000000003,4.279405943302699e-05,7,1.3309797127580776,True,optimal
3,8,Monique Coleman,0.2431,0.07916575033241201,0.322265750332412,0.0,0.25615000000000004,0.25615000000000004,3.68777638496229e-05,8,1.1399433282715192,True,optimal
3,8,Joey Lawrence,0.2477,0.0852427995535499,0.3329427995535499,0.0,1.0,1.0,3.3300313416622174e-05,9,1.1399433282715192,False,optimal
3,8,Mario Lopez,0.2615,0.41779597773718674,0.6792959777371868,0.0,1.0,1.0,0.0007704491671305226,10,1.1399433282715192,False,optimal
3,8,Emmitt Smith,0.2477,0.41779547237685144,0.6654954723768515,0.0,1.0,1.0,0.0007704490075112623,10,1.1399433282715192,False,optimal
3,9,Joey Lawrence,0.3333,0.08649690920711624,0.4197969092071162,0.0,1.0,1.0,3.3300313416622174e-05,9,0.9275492296937016,False,optimal
3,9,Mario Lopez,0.3333,0.45675177789230165,0.7900517778923016,0.0,1.0,1.0,0.0007704491671305226,10,0.9275492296937016,False,optimal
3,9,Emmitt Smith,0.3333,0.45675131290058224,0.7900513129005822,0.0,1.0,1.0,0.0007704490075112623,10,0.9275492296937016,False,optimal
3,10,Mario Lopez,0.5,0.5000002351202988,1.0000002351202988,0.0,1.0,1.0,0.0007704491671305226,10,0.6931471805598347,False,optimal
3,10,Emmitt Smith,0.5,0.4999997648797013,0.9999997648797013,0.0,1.0,1.0,0.0007704490075112623,10,0.6931471805598347,False,optimal
4,1,John Ratzenberger,0.0825,0.06800118662332479,0.1505011866233248,0.0,1.0,1.0,1.2250415068676306e-05,7,2.2570648584270216,False,optimal
4,1,Ian Ziering,0.1019,0.071350757710058,0.173250757710058,0.0,1.0,1.0,7.764779183364921e-06,9,2.2570648584270216,False,optimal
4,1,Clyde Drexler,0.0777,0.0667681926167841,0.14446819261678412,0.0,1.0,1.0,1.6690783118960006e-06,5,2.2570648584270216,False,optimal
4,1,Laila Ali,0.1117,0.17208486775000106,0.28378486775000106,0.0,1.0,1.0,0.0003975719400865652,10,2.2570648584270216,False,optimal
4,1,Apolo Anton Ohno,0.1019,0.17208402629618466,0.2739840262961847,0.0,1.0,1.0,0.00039757429432705994,10,2.2570648584270216,False,optimal
4,1,Shandi Finnessey,0.0922,0.047110695855727136,0.13931069585572714,0.0,1.0,1.0,1.6706217548652588e-06,3,2.2570648584270216,False,optimal
4,1,Paulina Porizkova,0.0922,0.04236455170667673,0.13456455170667675,0.0,1.0,1.0,4.376229309971201e-06,2,2.2570648584270216,False,optimal
4,1,Heather Mills,0.0874,0.055198639839719774,0.14259863983971977,0.0,1.0,1.0,8.879361005115217e-07,6,2.2570648584270216,False,optimal
4,1,Billy Ray Cyrus,0.0631,0.07645384148773034,0.13955384148773034,0.0,1.0,1.0,1.1673807916696458e-05,8,2.2570648584270216,False,optimal
4,1,Joey Fatone,0.1165,0.17208413797494637,0.28858413797494636,0.0,1.0,1.0,0.0003975739503217264,10,2.2570648584270216,False,optimal
4,1,Leeza Gibbons,0.0728,0.05649910213884697,0.129299102138847,0.0,1.0,1.0,1.097833038925277e-06,4,2.2570648584270216,False,optimal
4,2,John Ratzenberger,0.0857,0.06748634168605314,0.15318634168605313,0.001,0.9797,0.9787,1.2250415068676306e-05,7,2.247635577715672,False,optimal
4,2,Ian Ziering,0.0898,0.07099654272020206,0.16079654272020205,0.0,0.9787,0.9787,7.764779183364921e-06,9,2.247635577715672,False,optimal
4,2,Clyde Drexler,0.0735,0.06619273469695887,0.13969273469695886,0.013200000000000003,0.9919,0.9787,1.6690783118960006e-06,5,2.247635577715672,False,optimal
4,2,Laila Ali,0.1102,0.17466517466147824,0.28486517466147826,0.0,0.9787,0.9787,0.0003975719400865652,10,2.247635577715672,False,optimal
4,2,Apolo Anton Ohno,0.1061,0.17466444234233858,0.28076444234233855,0.0,0.9787,0.9787,0.00039757429432705994,10,2.247635577715672,False,optimal
4,2,Shandi Finnessey,0.0816,0.04537260779969127,0.12697260779969127,0.0050999999999999926,0.9838,0.9787,1.6706217548652588e-06,3,2.247635577715672,False,optimal
4,2,Paulina Porizkova,0.0857,0.04027260779969184,0.12597260779969183,0.0,0.09520909090909095,0.09520909090909095,4.376229309971201e-06,2,2.247635577715672,True,optimal
4,2,Heather Mills,0.098,0.05398868990896575,0.15198868990896575,0.0,0.9787,0.9787,8.879361005115217e-07,6,2.247635577715672,False,optimal
4,2,Billy Ray Cyrus,0.0857,0.07632981841662322,0.16202981841662323,0.001,0.9797,0.9787,1.1673807916696458e-05,8,2.247635577715672,False,optimal
4,2,Joey Fatone,0.098,0.17466448508571536,0.2726644850857154,0.0,0.9787,0.9787,0.0003975739503217264,10,2.247635577715672,False,optimal
4,2,Leeza Gibbons,0.0857,0.055366554882281746,0.14106655488228176,0.001,0.9797,0.9787,1.097833038925277e-06,4,2.247635577715672,False,optimal
4,3,John Ratzenberger,0.0917,0.07012596786245667,0.16182596786245668,0.005599999999999993,0.9741,0.9685,1.2250415068676306e-05,7,2.1600184194881837,False,optimal
4,3,Ian Ziering,0.1101,0.07396542750291324,0.18406542750291324,0.0,0.9685,0.9685,7.764779183364921e-06,9,2.1600184194881837,False,optimal
4,3,Clyde Drexler,0.0734,0.06870666308578746,0.14210666308578745,0.02389999999999999,0.9924000000000001,0.9685,1.6690783118960006e-06,5,2.1600184194881837,False,optimal
4,3,Laila Ali,0.0963,0.18356944171952905,0.27986944171952904,0.001,0.9695,0.9685,0.0003975719400865652,10,2.1600184194881837,False,optimal
4,3,Apolo Anton Ohno,0.1055,0.1835686004373105,0.2890686004373105,0.0,0.9685,0.9685,0.00039757429432705994,10,2.1600184194881837,False,optimal
4,3,Shandi Finnessey,0.0963,0.044806663085787186,0.14110666308578718,0.0,0.10278999999999999,0.10278999999999999,1.6706217548652588e-06,3,2.1600184194881837,True,optimal
4,3,Heather Mills,0.1101,0.05518905964267624,0.16528905964267623,0.0,0.9685,0.9685,8.879361005115217e-07,6,2.1600184194881837,False,optimal
4,3,Billy Ray Cyrus,0.0963,0.07977028427101676,0.17607028427101676,0.001,0.9695,0.9685,1.1673807916696458e-05,8,2.1600184194881837,False,optimal
4,3,Joey Fatone,0.1101,0.18356876737827602,0.293668767378276,0.0,0.9685,0.9685,0.0003975739503217264,10,2.1600184194881837,False,optimal
4,3,Leeza Gibbons,0.1101,0.05672912501424682,0.16682912501424682,0.0,0.9685,0.9685,1.097833038925277e-06,4,2.1600184194881837,False,optimal
4,4,John Ratzenberger,0.0842,0.07250252616319884,0.15670252616319885,0.001,0.9937,0.9927,1.2250415068676306e-05,7,2.059129243716807,False,optimal
4,4,Ian Ziering,0.1263,0.07684873894609409,0.2031487389460941,0.0,0.9927,0.9927,7.764779183364921e-06,9,2.059129243716807,False,optimal
4,4,Clyde Drexler,0.0789,0.06856764735548534,0.14746764735548534,0.006299999999999999,0.999,0.9927,1.6690783118960006e-06,5,2.059129243716807,False,optimal
4,4,Laila Ali,0.1105,0.19541828427839453,0.3059182842783945,0.0,0.9927,0.9927,0.0003975719400865652,10,2.059129243716807,False,optimal
4,4,Apolo Anton Ohno,0.1368,0.19541747975293067,0.3322174797529307,0.0,0.9927,0.9927,0.00039757429432705994,10,2.059129243716807,False,optimal
4,4,Heather Mills,0.1211,0.055328087897037276,0.1764280878970373,0.0,0.9927,0.9927,8.879361005115217e-07,6,2.059129243716807,False,optimal
4,4,Billy Ray Cyrus,0.1105,0.08337758811399618,0.1938775881139962,0.0,0.9927,0.9927,1.1673807916696458e-05,8,2.059129243716807,False,optimal
4,4,Joey Fatone,0.1474,0.19541779042759516,0.3428177904275952,0.0,0.9927,0.9927,0.0003975739503217264,10,2.059129243716807,False,optimal
4,4,Leeza Gibbons,0.0842,0.05712185706526774,0.14132185706526773,0.0,0.13712222222222226,0.13712222222222226,1.097833038925277e-06,4,2.059129243716807,True,optimal
4,5,John Ratzenberger,0.1023,0.07528156058599894,0.17758156058599894,0.0,1.0,1.0,1.2250415068676306e-05,7,1.9391338253192445,False,optimal
4,5,Ian Ziering,0.1364,0.08032919222759155,0.21672919222759154,0.0,1.0,1.0,7.764779183364921e-06,9,1.9391338253192445,False,optimal
4,5,Clyde Drexler,0.0739,0.06864510774965336,0.14254510774965334,0.0,0.17523750000000005,0.17523750000000005,1.6690783118960006e-06,5,1.9391338253192445,True,optimal
4,5,Laila Ali,0.1591,0.21097461280788765,0.37007461280788767,0.0,1.0,1.0,0.0003975719400865652,10,1.9391338253192445,False,optimal
4,5,Apolo Anton Ohno,0.1705,0.21097381718968417,0.3814738171896842,0.0,1.0,1.0,0.00039757429432705994,10,1.9391338253192445,False,optimal
4,5,Heather Mills,0.1193,0.05496843435306023,0.17426843435306022,0.0,1.0,1.0,8.879361005115217e-07,6,1.9391338253192445,False,optimal
4,5,Billy Ray Cyrus,0.0966,0.0878532635461696,0.1844532635461696,0.0,1.0,1.0,1.1673807916696458e-05,8,1.9391338253192445,False,optimal
4,5,Joey Fatone,0.142,0.21097401153995454,0.35297401153995456,0.0,1.0,1.0,0.0003975739503217264,10,1.9391338253192445,False,optimal
4,6,John Ratzenberger,0.1118,0.07829109215861811,0.1900910921586181,0.024500000000000008,0.9872,0.9627,1.2250415068676306e-05,7,1.800428992278048,False,optimal
4,6,Ian Ziering,0.1412,0.08425602472516515,0.22545602472516513,0.0,0.9627,0.9627,7.764779183364921e-06,9,1.800428992278048,False,optimal
4,6,Laila Ali,0.1647,0.23019639815329343,0.39489639815329347,0.0,0.9627,0.9627,0.0003975719400865652,10,1.800428992278048,False,optimal
4,6,Apolo Anton Ohno,0.1647,0.23019550718564605,0.39489550718564603,0.0,0.9627,0.9627,0.00039757429432705994,10,1.800428992278048,False,optimal
4,6,Heather Mills,0.1353,0.05379109215861894,0.18909109215861894,0.0,0.14955714285714283,0.14955714285714283,8.879361005115217e-07,6,1.800428992278048,True,optimal
4,6,Billy Ray Cyrus,0.1235,0.09307398080698574,0.21657398080698576,0.012800000000000006,0.9755,0.9627,1.1673807916696458e-05,8,1.800428992278048,False,optimal
4,6,Joey Fatone,0.1588,0.2301959048116726,0.38899590481167257,0.0,0.9627,0.9627,0.0003975739503217264,10,1.800428992278048,False,optimal
4,7,John Ratzenberger,0.1456,0.0716698040071371,0.2172698040071371,0.0,0.18689999999999998,0.18689999999999998,1.2250415068676306e-05,7,1.6611983013354632,True,optimal
4,7,Ian Ziering,0.1748,0.08482645549057752,0.2596264554905775,0.0,0.9763999999999999,0.9763999999999999,7.764779183364921e-06,9,1.6611983013354632,False,optimal
4,7,Laila Ali,0.1909,0.24941177154940972,0.4403117715494097,0.0,0.9763999999999999,0.9763999999999999,0.0003975719400865652,10,1.6611983013354632,False,optimal
4,7,Apolo Anton Ohno,0.1748,0.24941096179384387,0.4242109617938439,0.0,0.9763999999999999,0.9763999999999999,0.00039757429432705994,10,1.6611983013354632,False,optimal
4,7,Billy Ray Cyrus,0.123,0.09526980400713508,0.21826980400713508,0.02360000000000001,1.0,0.9763999999999999,1.1673807916696458e-05,8,1.6611983013354632,False,optimal
4,7,Joey Fatone,0.1909,0.24941120315189658,0.44031120315189654,0.0,0.9763999999999999,0.9763999999999999,0.0003975739503217264,10,1.6611983013354632,False,optimal
4,8,Ian Ziering,0.1873,0.08660816550938968,0.2739081655093897,0.0,1.0,1.0,7.764779183364921e-06,9,1.4965717220707064,False,optimal
4,8,Laila Ali,0.2112,0.2734336494020321,0.4846336494020321,0.0,1.0,1.0,0.0003975719400865652,10,1.4965717220707064,False,optimal
4,8,Apolo Anton Ohno,0.2311,0.27343286494979824,0.5045328649497982,0.0,1.0,1.0,0.00039757429432705994,10,1.4965717220707064,False,optimal
4,8,Billy Ray Cyrus,0.1514,0.09309204631491404,0.24449204631491406,0.0,0.24781999999999998,0.24781999999999998,1.1673807916696458e-05,8,1.4965717220707064,True,optimal
4,8,Joey Fatone,0.2191,0.27343327382386595,0.4925332738238659,0.0,1.0,1.0,0.0003975739503217264,10,1.4965717220707064,False,optimal
4,9,Ian Ziering,0.2447,0.09032724511576247,0.3350272451157625,0.0,0.25455000000000005,0.25455000000000005,7.764779183364921e-06,9,1.3026719629413368,True,optimal
4,9,Laila Ali,0.2532,0.30322452944686806,0.556424529446868,0.0,1.0,1.0,0.0003975719400865652,10,1.3026719629413368,False,optimal
4,9,Apolo Anton Ohno,0.2489,0.30322395317983697,0.552123953179837,0.0,1.0,1.0,0.00039757429432705994,10,1.3026719629413368,False,optimal
4,9,Joey Fatone,0.2532,0.3032242722575325,0.5564242722575325,0.0,1.0,1.0,0.0003975739503217264,10,1.3026719629413368,False,optimal
4,10,Laila Ali,0.3282,0.33333356998038777,0.6615335699803877,0.0,1.0,1.0,0.0003975719400865652,10,1.098612288667963,False,optimal
4,10,Apolo Anton Ohno,0.3398,0.3333331322427937,0.6731331322427937,0.0,1.0,1.0,0.00039757429432705994,10,1.098612288667963,False,optimal
4,10,Joey Fatone,0.332,0.33333329777681847,0.6653332977768185,0.0,1.0,1.0,0.0003975739503217264,10,1.098612288667963,False,optimal
5,1,Cameron Mathison,0.0817,0.06600761315867387,0.14770761315867387,0.0,1.0,1.0,6.58485853640175e-06,8,2.3197951775939516,False,optimal
5,1,Jane Seymour,0.0934,0.06691829719319906,0.16031829719319907,0.0,1.0,1.0,7.671744586012245e-06,7,2.3197951775939516,False,optimal
5,1,Sabrina Bryan,0.1012,0.05742638975612111,0.15862638975612112,0.0,1.0,1.0,2.4390111514259625e-06,6,2.3197951775939516,False,optimal
5,1,Jennie Garth,0.0817,0.06832868492104381,0.15002868492104382,0.0,1.0,1.0,8.289743127081475e-06,9,2.3197951775939516,False,optimal
5,1,Floyd Mayweather Jr. ,0.07,0.05379576597524913,0.12379576597524913,0.0,1.0,1.0,2.2518060883827672e-06,4,2.3197951775939516,False,optimal
5,1,Josie Maran,0.0623,0.031921283041885934,0.09422128304188593,0.0,0.10344999999999999,0.10344999999999999,0.0,1,2.3197951775939516,True,optimal
5,1,Albert Reed,0.0817,0.03370740985054729,0.11540740985054729,0.0,1.0,1.0,3.29416740120306e-08,2,2.3197951775939516,False,optimal
5,1,Helio Castroneves,0.0973,0.16871190386983898,0.266011903869839,0.0,1.0,1.0,0.00039751655038713457,10,2.3197951775939516,False,optimal
5,1,Mel B,0.0934,0.16871186326120832,0.26211186326120833,0.0,1.0,1.0,0.0003975165733369153,10,2.3197951775939516,False,optimal
5,1,Wayne Newton,0.0739,0.05809295672980799,0.131992956729808,0.0,1.0,1.0,2.6754101679768505e-06,3,2.3197951775939516,False,optimal
5,1,Marie Osmond,0.0817,0.16871205533740768,0.2504120553374077,0.0,1.0,1.0,0.0003975141716674889,10,2.3197951775939516,False,optimal
5,1,Mark Cuban,0.0817,0.057665776905016675,0.13936577690501667,0.0,1.0,1.0,3.1474283162362192e-06,5,2.3197951775939516,False,optimal
5,2,Cameron Mathison,0.0882,0.06842938788469527,0.15662938788469527,0.001,0.9571999999999999,0.9561999999999999,6.58485853640175e-06,8,2.2496749704465575,False,optimal
5,2,Jane Seymour,0.0882,0.06938578487715678,0.1575857848771568,0.001,0.9572,0.9562,7.671744586012245e-06,7,2.2496749704465575,False,optimal
5,2,Sabrina Bryan,0.1092,0.05938363115695333,0.16858363115695335,0.0,0.9561999999999999,0.9561999999999999,2.4390111514259625e-06,6,2.2496749704465575,False,optimal
5,2,Jennie Garth,0.0882,0.07086555790308584,0.15906555790308585,0.001,0.9571999999999999,0.9561999999999999,8.289743127081475e-06,9,2.2496749704465575,False,optimal
5,2,Floyd Mayweather Jr. ,0.0882,0.05553582495692232,0.14373582495692233,0.001,0.9572,0.9562,2.2518060883827672e-06,4,2.2496749704465575,False,optimal
5,2,Albert Reed,0.0882,0.03388890826379664,0.12208890826379665,0.0,0.09267272727272731,0.09267272727272731,3.29416740120306e-08,2,2.2496749704465575,True,optimal
5,2,Helio Castroneves,0.1134,0.17426157478666243,0.28766157478666243,0.0,0.9561999999999999,0.9561999999999999,0.00039751655038713457,10,2.2496749704465575,False,optimal
5,2,Mel B,0.0966,0.17426154347341904,0.27086154347341906,0.0,0.9561999999999999,0.9561999999999999,0.0003975165733369153,10,2.2496749704465575,False,optimal
5,2,Wayne Newton,0.063,0.06008890826379723,0.12308890826379723,0.0262,0.9823999999999999,0.9561999999999999,2.6754101679768505e-06,3,2.2496749704465575,False,optimal
5,2,Marie Osmond,0.1008,0.17426166999275228,0.2750616699927523,0.0,0.9561999999999999,0.9561999999999999,0.0003975141716674889,10,2.2496749704465575,False,optimal
5,2,Mark Cuban,0.0756,0.059637208440758836,0.13523720844075884,0.013600000000000001,0.9698,0.9561999999999999,3.1474283162362192e-06,5,2.2496749704465575,False,optimal
5,3,Cameron Mathison,0.0962,0.07056597599431717,0.16676597599431717,0.0,1.0,1.0,6.58485853640175e-06,8,2.1679594127050903,False,optimal
5,3,Jane Seymour,0.113,0.0716137612415383,0.1846137612415383,0.0,1.0,1.0,7.671744586012245e-06,7,2.1679594127050903,False,optimal
5,3,Sabrina Bryan,0.113,0.060583102378412024,0.173583102378412,0.0,1.0,1.0,2.4390111514259625e-06,6,2.1679594127050903,False,optimal
5,3,Jennie Garth,0.1088,0.07323372834212302,0.182033728342123,0.0,1.0,1.0,8.289743127081475e-06,9,2.1679594127050903,False,optimal
5,3,Floyd Mayweather Jr. ,0.0879,0.056293934386770064,0.14419393438677008,0.0,1.0,1.0,2.2518060883827672e-06,4,2.1679594127050903,False,optimal
5,3,Helio Castroneves,0.1004,0.1826417182471947,0.2830417182471947,0.0,1.0,1.0,0.00039751655038713457,10,2.1679594127050903,False,optimal
5,3,Mel B,0.113,0.18264166435036078,0.29564166435036077,0.0,1.0,1.0,0.0003975165733369153,10,2.1679594127050903,False,optimal
5,3,Wayne Newton,0.0753,0.058919721448134434,0.13421972144813443,0.0,0.12381,0.12381,2.6754101679768505e-06,3,2.1679594127050903,True,optimal
5,3,Marie Osmond,0.1088,0.18264175538795638,0.29144175538795636,0.0,1.0,1.0,0.0003975141716674889,10,2.1679594127050903,False,optimal
5,3,Mark Cuban,0.0837,0.06086463822319312,0.14456463822319313,0.0,1.0,1.0,3.1474283162362192e-06,5,2.1679594127050903,False,optimal
5,4,Cameron Mathison,0.1154,0.07447219068060296,0.18987219068060296,0.0,0.9947,0.9947,6.58485853640175e-06,8,2.0594481683138315,False,optimal
5,4,Jane Seymour,0.1111,0.0756615496902318,0.1867615496902318,0.0,0.9947,0.9947,7.671744586012245e-06,7,2.0594481683138315,False,optimal
5,4,Sabrina Bryan,0.1282,0.06304458280032564,0.19124458280032564,0.0,0.9947,0.9947,2.4390111514259625e-06,6,2.0594481683138315,False,optimal
5,4,Jennie Garth,0.1154,0.07749619624182454,0.19289619624182452,0.0,0.9947,0.9947,8.289743127081475e-06,9,2.0594481683138315,False,optimal
