season,week,celebrity_name,judge_pct,fan_mean,fan_median,fan_std,fan_p025,fan_p975,eliminated,n_active
4,2,Heather Mills,0.098,0.08886824117285007,0.0747955184955785,0.06460679386297347,0.003582225173321369,0.22714216029077228,False,11
4,2,Billy Ray Cyrus,0.0857,0.08575492392930988,0.07480868767593211,0.05992040196143115,0.012542644730608375,0.2576147281789985,False,11
4,2,Joey Fatone,0.098,0.07622295670898448,0.05568827794583767,0.06625166310810703,0.002118629330328857,0.25166805080421767,False,11
4,2,Leeza Gibbons,0.0857,0.11386303568892854,0.10571691375978796,0.0679205600535171,0.012825898188149262,0.2895683685858373,False,11
4,3,John Ratzenberger,0.0917,0.10753607020976087,0.08281024384545535,0.08750073834412884,0.018349140484770644,0.40663231765949315,False,10
4,3,Ian Ziering,0.1101,0.10751281233477493,0.0941697830820292,0.07424109904300066,0.007274424329213022,0.2656569231354833,False,10
4,3,Clyde Drexler,0.0734,0.1419732071821652,0.12024465180383831,0.08503277514403369,0.03776776159581872,0.34495330385308304,False,10
4,3,Laila Ali,0.0963,0.0789266569279949,0.06661524651628266,0.05563803983804732,0.008487810129713008,0.22082069655031403,False,10
4,3,Apolo Anton Ohno,0.1055,0.08597672179014827,0.07326394892571736,0.05941669199801355,0.0032491023180096193,0.2193882509737337,False,10
4,3,Shandi Finnessey,0.0963,0.013201196098357211,0.011267615917511232,0.009940433306060203,0.0006266049315142558,0.03611097564574001,True,10
4,3,Heather Mills,0.1101,0.10615724331584381,0.09553295321260602,0.07381979127240493,0.006174840944212991,0.2820063893537234,False,10
4,3,Billy Ray Cyrus,0.0963,0.15098784996384523,0.12285277098507295,0.10415693872197591,0.013012882932565797,0.3959736736110958,False,10
4,3,Joey Fatone,0.1101,0.10934829436007856,0.0848706599607065,0.08413606907317706,0.005359844002816975,0.3047103287598758,False,10
4,3,Leeza Gibbons,0.1101,0.09837994781703147,0.08903630969410803,0.06847946666013516,0.003976595554336864,0.24108676618034247,False,10
4,4,John Ratzenberger,0.0842,0.16867898442077744,0.14701146198816498,0.11475025802322432,0.017316469282428828,0.4312445866186128,False,9
4,4,Ian Ziering,0.1263,0.12382808205285088,0.09675267699738063,0.09592663346486205,0.005593058243765266,0.36170415122245675,False,9
4,4,Clyde Drexler,0.0789,0.11815617175431421,0.10177830320579628,0.07302264134335171,0.018880108933497623,0.2778228426454426,False,9
4,4,Laila Ali,0.1105,0.09766255685259073,0.07780116216206384,0.07580826075404358,0.003968288290962855,0.27991522594080265,False,9
4,4,Apolo Anton Ohno,0.1368,0.12026860522839888,0.10161228981988163,0.09196091295337075,0.0024840649800777002,0.36911494739179146,False,9
4,4,Heather Mills,0.1211,0.13587924725518236,0.10046680956788698,0.11958871077104345,0.005664052619014286,0.43380112652265135,False,9
4,4,Billy Ray Cyrus,0.1105,0.12605433257345885,0.10070012693203881,0.10099777003328961,0.005667661971582099,0.3839839000903195,False,9
4,4,Joey Fatone,0.1474,0.08804274866537726,0.07355268752652586,0.06604349875145536,0.0034071186039638024,0.23674808537014316,False,9
4,4,Leeza Gibbons,0.0842,0.021429271197049012,0.01810089153876733,0.01644429882287904,0.0007076534057489599,0.060824916914685015,True,9
4,5,John Ratzenberger,0.1023,0.13418755277392078,0.12163226250476442,0.09017726140465916,0.008407084150779271,0.34841945277945713,False,8
4,5,Ian Ziering,0.1364,0.11568703974636067,0.09564853188263348,0.09307199796183054,0.004596274674156153,0.33016942391776166,False,8
4,5,Clyde Drexler,0.0739,0.033741765501788604,0.029095809649938582,0.02407304673453478,0.001544669007471385,0.09058886527972725,True,8
4,5,Laila Ali,0.1591,0.1414594654029076,0.12078813034331881,0.10703734834754271,0.009808712155500873,0.39074348120349844,False,8
4,5,Apolo Anton Ohno,0.1705,0.19459205104884583,0.16978113755204338,0.1466392941930056,0.004655429097193116,0.5312519130761447,False,8
4,5,Heather Mills,0.1193,0.14493268985208949,0.1114895581086286,0.1118191577255007,0.006309962951905693,0.39669743477086744,False,8
4,5,Billy Ray Cyrus,0.0966,0.11264507399925215,0.09438384101163932,0.07600951869717693,0.00796614297894909,0.27118345584645487,False,8
4,5,Joey Fatone,0.142,0.12275436167483492,0.0927956418921033,0.10256252118345337,0.005574634783665297,0.397864741579827,False,8
4,6,John Ratzenberger,0.1118,0.17432873474063246,0.14564181693083927,0.1135090843315226,0.03460313078941497,0.4585270317606868,False,7
4,6,Ian Ziering,0.1412,0.17771597289372745,0.1570173745977853,0.12092812400143901,0.01593821183328294,0.5023484433331,False,7
4,6,Laila Ali,0.1647,0.1907005676344669,0.14272229288971308,0.16324697987898537,0.009306582725448969,0.6459917925524891,False,7
4,6,Apolo Anton Ohno,0.1647,0.1448282801481935,0.0998080857536,0.1283866688162491,0.007072758519477819,0.43728620042048877,False,7
4,6,Heather Mills,0.1353,0.02294496041824303,0.018603888400192645,0.018528366641455636,0.0007862353598843885,0.06893069716055808,True,7
4,6,Billy Ray Cyrus,0.1235,0.1295322975864476,0.11001440837122758,0.0819190050413747,0.02608256540868153,0.35581559604733287,False,7
4,6,Joey Fatone,0.1588,0.15994918657828777,0.1279827478786909,0.11831195880950258,0.011541972318860689,0.39865355818411036,False,7
4,7,John Ratzenberger,0.1456,0.037609976022121315,0.033151694192956105,0.027613689639632726,0.0012411327485354377,0.10187744640620697,True,6
4,7,Ian Ziering,0.1748,0.16689266368156988,0.1398883043736288,0.11688005711613668,0.010553892844962434,0.4459130854770364,False,6
4,7,Laila Ali,0.1909,0.15567788901288684,0.12119450863675343,0.12316904119030113,0.004956105207619244,0.4454121546661754,False,6
4,7,Apolo Anton Ohno,0.1748,0.2007190413150706,0.16675289617147937,0.1388338174359998,0.015615199190799397,0.5380445539988067,False,6
4,7,Billy Ray Cyrus,0.123,0.23746948787261027,0.20773978218892034,0.14222405837661167,0.04551385585691146,0.5823041828124521,False,6
4,7,Joey Fatone,0.1909,0.20163094209574017,0.175624539699703,0.14181675173638086,0.009886472764782448,0.5447556103745576,False,6
4,8,Ian Ziering,0.1873,0.2477699829683729,0.2157453540301632,0.17052943143298016,0.01939222199125077,0.6212961731401089,False,5
4,8,Laila Ali,0.2112,0.24842020420195315,0.20880205117265932,0.17691300766260656,0.017031427740492617,0.671059713971063,False,5
4,8,Apolo Anton Ohno,0.2311,0.22151048454563554,0.18807082142060316,0.15854857990257365,0.007448005111023585,0.5908069654623426,False,5
4,8,Billy Ray Cyrus,0.1514,0.05744273435021116,0.05013473120313435,0.04005276863364443,0.0027133289138763375,0.1475465513500524,True,5
4,8,Joey Fatone,0.2191,0.22485659393382718,0.16598819220545485,0.18486812032435926,0.010458160549611557,0.6403732685589051,False,5
4,9,Ian Ziering,0.2447,0.06340720200274064,0.053586512585073465,0.047056150629435516,0.0024402953144360795,0.17167752122798285,True,4
4,9,Laila Ali,0.2532,0.29109254851247424,0.24537788465300608,0.18134416374870468,0.05152105396769432,0.7002454381274479,False,4
4,9,Apolo Anton Ohno,0.2489,0.32122705100777715,0.2739480209575098,0.2059325707873189,0.03992022827654716,0.8039799901301636,False,4
4,9,Joey Fatone,0.2532,0.3242731984770085,0.29227355748692163,0.19762957302794984,0.041868235110329007,0.7656454888744937,False,4
4,10,Laila Ali,0.3282,0.31894898193138305,0.2790601457654519,0.23164183190808194,0.011114882990075755,0.8488840058721261,False,3
4,10,Apolo Anton Ohno,0.3398,0.351601391152442,0.3063598931828906,0.24684322691911578,0.01354560147820306,0.8776151482417397,False,3
4,10,Joey Fatone,0.332,0.32944962691617496,0.2957918250142889,0.2306697255963941,0.013606059201394636,0.8374426977287271,False,3
5,1,Cameron Mathison,0.0817,0.20255096193435138,0.1949175039699284,0.08884100681620595,0.050380717556835604,0.3958047952019082,False,12
5,1,Jane Seymour,0.0934,0.12151591730300713,0.07938836769046154,0.1048162620786534,0.0036536033139449894,0.34188439608149473,False,12
5,1,Sabrina Bryan,0.1012,0.09275772914462448,0.06886637810547581,0.0805014926432807,0.0031726702685535143,0.2782835928424933,False,12
5,1,Jennie Garth,0.0817,0.06837273925456358,0.05063345575763295,0.055070531769489305,0.0029250986289173137,0.199587692657389,False,12
5,1,Floyd Mayweather Jr. ,0.07,0.055635142559247834,0.05002680716926455,0.035670654054392244,0.005013907992053407,0.13306049266609363,False,12
5,1,Josie Maran,0.0623,0.013676626336202485,0.011880136872277517,0.009620472123549707,0.0006870887543449699,0.034988545825904015,True,12
5,1,Albert Reed,0.0817,0.12913241094364492,0.08114287062284012,0.115830435535834,0.0035616688841590013,0.3591357551172853,False,12
5,1,Helio Castroneves,0.0973,0.07041538275138898,0.05384969924385749,0.06388912390471722,0.0018837371677972907,0.24378514432797424,False,12
5,1,Mel B,0.0934,0.052101073457848084,0.04368298724719255,0.04038762310160171,0.0020785515100124087,0.14478030913299703,False,12
5,1,Wayne Newton,0.0739,0.06633913214781378,0.0537132675004302,0.05049639403764058,0.004854902687547051,0.18480660675063199,False,12
5,1,Marie Osmond,0.0817,0.0545351849482512,0.03948180770434988,0.047115650730474946,0.001815449432904018,0.1770576575503306,False,12
5,1,Mark Cuban,0.0817,0.07296769921905658,0.05566634222379343,0.058372839583072,0.0031633205533999707,0.21042399554513974,False,12
5,2,Cameron Mathison,0.0882,0.06472650623617927,0.04787283579937683,0.057401920330780266,0.006083064260854225,0.2329405871598161,False,11
5,2,Jane Seymour,0.0882,0.0978514327286875,0.08571088015809128,0.06275131403115243,0.0075310467993270225,0.22930384458169162,False,11
5,2,Sabrina Bryan,0.1092,0.1170088494146186,0.10244567451391018,0.08535987306484895,0.00462647660499141,0.2933056174176323,False,11
5,2,Jennie Garth,0.0882,0.13009306764403225,0.10715430323980193,0.10038000113945156,0.009038025263666725,0.3406090128176385,False,11
5,2,Floyd Mayweather Jr. ,0.0882,0.08523471478044363,0.06874743047605975,0.05971334983616087,0.010794703598383092,0.23441699876026953,False,11
5,2,Albert Reed,0.0882,0.010473512340484062,0.007476124464955663,0.009586938045090726,0.00038867730616230615,0.03260882767879208,True,11
5,2,Helio Castroneves,0.1134,0.08776620120898755,0.0695905210805951,0.06739580547498351,0.003178955554338604,0.2316205947901124,False,11
5,2,Mel B,0.0966,0.09911915620713162,0.0843950773744388,0.06636601015077292,0.007224719625543276,0.24544110762627747,False,11
5,2,Wayne Newton,0.063,0.10663471327352,0.09508428912812991,0.05420094182592938,0.03186995630445019,0.24352857309481443,False,11
5,2,Marie Osmond,0.1008,0.07970663833760898,0.04993896677105084,0.07942063215010306,0.0022783826009941935,0.28989150808562897,False,11
5,2,Mark Cuban,0.0756,0.12138520782830638,0.11621523893522798,0.06953560060877784,0.024677222609657157,0.27271111389305497,False,11
5,3,Cameron Mathison,0.0962,0.0861837680200194,0.07539297686902033,0.06068039746479637,0.004301618442523771,0.22529327941052626,False,10
5,3,Jane Seymour,0.113,0.11662310777204278,0.09610389306119055,0.08912563426438096,0.006288627865688912,0.30841621569340955,False,10
5,3,Sabrina Bryan,0.113,0.07915873973458867,0.06756509921607648,0.05687073661805368,0.0027906872031559136,0.20511472425712735,False,10
5,3,Jennie Garth,0.1088,0.12735968805175393,0.10890321784929433,0.09551443233752638,0.0033506443230764613,0.3226141534962839,False,10
5,3,Floyd Mayweather Jr. ,0.0879,0.14404951444039096,0.11225761162617907,0.11512726971019666,0.012998015397051855,0.48207466666147847,False,10
5,3,Helio Castroneves,0.1004,0.07908450892799564,0.061090523427863155,0.06607646631454255,0.0030969718136049183,0.2731738743853944,False,10
5,3,Mel B,0.113,0.11304104263140272,0.07611589717665763,0.11706550366975504,0.0020127790420469134,0.48615655165736615,False,10
5,3,Wayne Newton,0.0753,0.01963503888153756,0.017758025855149587,0.013935016702800559,0.0006650044630059289,0.05026072549647068,True,10
5,3,Marie Osmond,0.1088,0.1103742094998311,0.07823957124661904,0.09770465177627209,0.004969490053464263,0.3399659675916566,False,10
5,3,Mark Cuban,0.0837,0.12449038204043719,0.10860631144482727,0.08841419503564693,0.006838526217839227,0.3213678397171489,False,10
5,4,Cameron Mathison,0.1154,0.11029586763955129,0.0968503872486879,0.07970499304480329,0.004121902087891545,0.2909595726934008,False,9
5,4,Jane Seymour,0.1111,0.11829029866012687,0.10197734546446735,0.0843991442523254,0.00627142158819049,0.32903451780028015,False,9
5,4,Sabrina Bryan,0.1282,0.14511305807953093,0.1170596274028382,0.12161097152524222,0.003969082729686339,0.5209012930496985,False,9
5,4,Jennie Garth,0.1154,0.12670865675003107,0.1092467673588442,0.09061438412105124,0.007415640989639621,0.3143951079777915,False,9
5,4,Floyd Mayweather Jr. ,0.0983,0.017365662523550568,0.014623936697505543,0.012927181472394814,0.000703721813617754,0.049646261962215055,True,9
5,4,Helio Castroneves,0.1154,0.08571586418124155,0.06876753818249445,0.07376443882968263,0.0034433598351734382,0.3085752244489118,False,9
5,4,Mel B,0.1111,0.11204011084938932,0.08938554190133163,0.08416053246562852,0.005637857246912665,0.32779771067726193,False,9
5,4,Marie Osmond,0.1111,0.12389665594515617,0.10280776260272331,0.0956706774436175,0.010252103420402359,0.35873746539219575,False,9
5,4,Mark Cuban,0.094,0.1605738253714223,0.13715337017577306,0.10242601716143074,0.023645075982467897,0.3694419502274337,False,9
5,5,Cameron Mathison,0.1307,0.13538593386276002,0.10945171773447354,0.10103034182744618,0.006655598516114069,0.37790020769744687,False,8
5,5,Jane Seymour,0.1307,0.14768551405675215,0.12613304777192968,0.11383802493753956,0.005472336979943421,0.45007477136780294,False,8
5,5,Sabrina Bryan,0.1407,0.12320909239983216,0.10726950576597344,0.08653876826775281,0.004820787067344859,0.3249783047609702,False,8
5,5,Jennie Garth,0.1256,0.11156693571130795,0.10216669140420734,0.07163758924989957,0.008884680906254402,0.2722197023397384,False,8
5,5,Helio Castroneves,0.1156,0.19217009837790766,0.16228371137192057,0.1261216823773494,0.013645626352670625,0.43536039824151324,False,8
5,5,Mel B,0.1457,0.1266912846071129,0.09589519389521634,0.10716924753492295,0.006186729471052204,0.3864187734358852,False,8
5,5,Marie Osmond,0.1055,0.13842384695730642,0.12192749882422915,0.08998829220142276,0.017900217410957944,0.3402391860846985,False,8
5,5,Mark Cuban,0.1055,0.024867294027021397,0.02164368765110234,0.018274859665567328,0.0011533949721769326,0.06844255201009063,True,8
5,6,Cameron Mathison,0.1389,0.16797190323641717,0.14504907925660623,0.10796238320853146,0.022224152121079862,0.4179586415841344,False,7
5,6,Jane Seymour,0.1222,0.19753487185236457,0.17395662178473614,0.10206504425803585,0.05215015270985369,0.4214822705592566,False,7
5,6,Sabrina Bryan,0.1389,0.024320271217025638,0.01942420523560504,0.019596610596377382,0.0006707083221680031,0.07240065629446224,True,7
5,6,Jennie Garth,0.15,0.15140845017983212,0.118929203806621,0.11410450406935681,0.012888232647753692,0.4212819132358445,False,7
5,6,Helio Castroneves,0.1556,0.15273924326595856,0.12372619403842235,0.10863858013791616,0.015007268313177467,0.40436760606379746,False,7
5,6,Mel B,0.1667,0.14848963569875426,0.12427561582095015,0.11178474175189594,0.007560261354803457,0.4100112788077911,False,7
5,6,Marie Osmond,0.1278,0.15753562454964887,0.13703880829837298,0.09431506231455326,0.030659246383890993,0.39030641126509213,False,7
5,7,Cameron Mathison,0.1635,0.21920131784788935,0.17452152747636968,0.1649494700815591,0.01724933534671243,0.5720142967493391,False,6
5,7,Jane Seymour,0.1603,0.028392968364523714,0.021070205473500577,0.02437829371213237,0.0010532576539469668,0.09039267126988032,True,6
5,7,Jennie Garth,0.1699,0.21624089271676886,0.16201275321983039,0.17746742765277043,0.01637007547569674,0.7475696332961785,False,6
5,7,Helio Castroneves,0.1667,0.15208437802746935,0.12099574725188941,0.11234260293664758,0.012531561190236603,0.43627854969197677,False,6
5,7,Mel B,0.1731,0.22588894857472172,0.1700537859935179,0.18479044372353726,0.015125135945527269,0.7382391135939429,False,6
5,7,Marie Osmond,0.1667,0.15819149446862546,0.13317191231054987,0.10793192200055864,0.01854336822034249,0.4106906858819019,False,6
5,8,Cameron Mathison,0.1939,0.04034212755249458,0.03241388115606125,0.032869527301766475,0.001275951898451007,0.12254533285901871,True,5
5,8,Jennie Garth,0.1901,0.25306104424133646,0.21997516291319774,0.16881743281014303,0.021701034653877658,0.6271395546469171,False,5
5,8,Helio Castroneves,0.2167,0.20028300293431506,0.16442269813712568,0.13862769842879089,0.015715617686078837,0.5417352675454158,False,5
5,8,Mel B,0.2129,0.22344060918956607,0.18572602708707078,0.16024317008061034,0.01931480230017183,0.619293032109408,False,5
5,8,Marie Osmond,0.1863,0.28287321608228566,0.25166753588885105,0.18359397296248636,0.025273523325362198,0.7179396086559162,False,5
5,9,Jennie Garth,0.2479,0.06494461578857859,0.055949533781592,0.04836983227593575,0.002447089875688323,0.17923407697204732,True,4
5,9,Helio Castroneves,0.2564,0.29531545678517057,0.270127852059437,0.1609394606725623,0.040373486400169106,0.6125606153198231,False,4
