season,week,celebrity_name,judge_percent,fan_vote_percent,total_percent,eliminated,is_finale,solve_status,confidence
3,3,Willa Ford,0.1063,0.11111111111111102,0.21741111111111103,False,False,optimal,0.5124973964842103
3,3,Sara Evans,0.1208,0.11111111111111095,0.23191111111111096,False,False,optimal,0.5124973964842103
3,3,Jerry Springer,0.1014,0.11111111111111115,0.21251111111111115,False,False,optimal,0.5124973964842103
3,4,Vivica A. Fox,0.1212,0.11423333333333338,0.23543333333333338,True,False,optimal,0.5124973964842103
3,4,Monique Coleman,0.1212,0.125,0.2462,False,False,optimal,0.5124973964842103
3,4,Joey Lawrence,0.1364,0.12500000000000014,0.26140000000000013,False,False,optimal,0.5124973964842103
3,4,Mario Lopez,0.1465,0.12499999999999994,0.27149999999999996,False,False,optimal,0.5124973964842103
3,4,Emmitt Smith,0.1212,0.12499999999999985,0.24619999999999986,False,False,optimal,0.5124973964842103
3,4,Willa Ford,0.1414,0.12499999999999994,0.26639999999999997,False,False,optimal,0.5124973964842103
3,4,Sara Evans,0.10099999999999999,0.13543333333333338,0.23643333333333338,False,False,optimal,0.5124973964842103
3,4,Jerry Springer,0.1111,0.12533333333333338,0.23643333333333338,False,False,optimal,0.5124973964842103
3,5,Monique Coleman,0.1492,0.1428571428571428,0.2920571428571428,False,False,optimal,0.5124973964842103
3,5,Joey Lawrence,0.1381,0.14313214285714285,0.2812321428571428,False,False,optimal,0.5124973964842103
3,5,Mario Lopez,0.1492,0.14285714285714285,0.29205714285714285,False,False,optimal,0.5124973964842103
3,5,Emmitt Smith,0.1492,0.14285714285714296,0.29205714285714296,False,False,optimal,0.5124973964842103
3,5,Willa Ford,0.1492,0.13103214285714285,0.2802321428571428,True,False,optimal,0.5124973964842103
3,5,Sara Evans,0.1326,0.14863214285714285,0.2812321428571428,False,False,optimal,0.5124973964842103
3,5,Jerry Springer,0.1326,0.14863214285714285,0.2812321428571428,False,False,optimal,0.5124973964842103
3,6,Monique Coleman,0.1949,0.2,0.39490000000000003,False,False,optimal,0.5
3,6,Joey Lawrence,0.2034,0.2,0.4034,False,False,optimal,0.5
3,6,Mario Lopez,0.2373,0.2,0.4373,False,False,optimal,0.5
3,6,Emmitt Smith,0.2119,0.2,0.41190000000000004,False,False,optimal,0.5
3,6,Jerry Springer,0.1525,0.2,0.35250000000000004,False,False,optimal,0.5
3,7,Monique Coleman,0.2,0.2,0.4,False,False,optimal,0.8145725807070179
3,7,Joey Lawrence,0.2111,0.2,0.4111,False,False,optimal,0.8145725807070179
3,7,Mario Lopez,0.2074,0.2,0.4074,False,False,optimal,0.8145725807070179
3,7,Emmitt Smith,0.2111,0.2,0.4111,False,False,optimal,0.8145725807070179
3,7,Jerry Springer,0.1704,0.2,0.3704,True,False,optimal,0.8145725807070179
3,8,Monique Coleman,0.2431,0.25,0.4931,True,False,optimal,0.5572478545985562
3,8,Joey Lawrence,0.2477,0.25,0.49770000000000003,False,False,optimal,0.5572478545985562
3,8,Mario Lopez,0.2615,0.25,0.5115000000000001,False,False,optimal,0.5572478545985562
3,8,Emmitt Smith,0.2477,0.25,0.49770000000000003,False,False,optimal,0.5572478545985562
3,9,Joey Lawrence,0.3333,0.3333333333333333,0.6666333333333333,False,False,optimal,0.5
3,9,Mario Lopez,0.3333,0.3333333333333333,0.6666333333333333,False,False,optimal,0.5
3,9,Emmitt Smith,0.3333,0.3333333333333333,0.6666333333333333,False,False,optimal,0.5
3,10,Mario Lopez,0.5,0.5,1.0,False,True,optimal,0.5
3,10,Emmitt Smith,0.5,0.5,1.0,False,True,optimal,0.5
4,1,John Ratzenberger,0.0825,0.09090909090909091,0.1734090909090909,False,False,optimal,0.5
4,1,Ian Ziering,0.1019,0.09090909090909091,0.19280909090909093,False,False,optimal,0.5
4,1,Clyde Drexler,0.0777,0.09090909090909091,0.16860909090909093,False,False,optimal,0.5
4,1,Laila Ali,0.1117,0.09090909090909091,0.2026090909090909,False,False,optimal,0.5
4,1,Apolo Anton Ohno,0.1019,0.09090909090909091,0.19280909090909093,False,False,optimal,0.5
4,1,Shandi Finnessey,0.0922,0.09090909090909091,0.18310909090909092,False,False,optimal,0.5
4,1,Paulina Porizkova,0.0922,0.09090909090909091,0.18310909090909092,False,False,optimal,0.5
4,1,Heather Mills,0.0874,0.09090909090909091,0.17830909090909092,False,False,optimal,0.5
4,1,Billy Ray Cyrus,0.0631,0.09090909090909091,0.15400909090909093,False,False,optimal,0.5
4,1,Joey Fatone,0.1165,0.09090909090909091,0.20740909090909093,False,False,optimal,0.5
4,1,Leeza Gibbons,0.0728,0.09090909090909091,0.16370909090909092,False,False,optimal,0.5
4,2,John Ratzenberger,0.0857,0.09090909090909129,0.17660909090909127,False,False,optimal,0.5124973964842103
4,2,Ian Ziering,0.0898,0.09090909090909094,0.18070909090909093,False,False,optimal,0.5124973964842103
4,2,Clyde Drexler,0.0735,0.0975090909090908,0.17100909090909078,False,False,optimal,0.5124973964842103
4,2,Laila Ali,0.1102,0.09090909090909105,0.20110909090909107,False,False,optimal,0.5124973964842103
4,2,Apolo Anton Ohno,0.1061,0.0909090909090911,0.1970090909090911,False,False,optimal,0.5124973964842103
4,2,Shandi Finnessey,0.0816,0.09090909090909102,0.17250909090909103,False,False,optimal,0.5124973964842103
4,2,Paulina Porizkova,0.0857,0.08430909090909079,0.17000909090909078,True,False,optimal,0.5124973964842103
4,2,Heather Mills,0.098,0.09090909090909094,0.18890909090909094,False,False,optimal,0.5124973964842103
4,2,Billy Ray Cyrus,0.0857,0.09090909090909088,0.17660909090909088,False,False,optimal,0.5124973964842103
4,2,Joey Fatone,0.098,0.0909090909090906,0.1889090909090906,False,False,optimal,0.5124973964842103
4,2,Leeza Gibbons,0.0857,0.09090909090909055,0.17660909090909055,False,False,optimal,0.5124973964842103
4,3,John Ratzenberger,0.0917,0.09999999999999971,0.1916999999999997,False,False,optimal,0.5124973964842107
4,3,Ian Ziering,0.1101,0.09999999999999983,0.21009999999999984,False,False,optimal,0.5124973964842107
4,3,Clyde Drexler,0.0734,0.11194999999999994,0.18534999999999996,False,False,optimal,0.5124973964842107
4,3,Laila Ali,0.0963,0.09999999999999988,0.19629999999999986,False,False,optimal,0.5124973964842107
4,3,Apolo Anton Ohno,0.1055,0.09999999999999998,0.20549999999999996,False,False,optimal,0.5124973964842107
4,3,Shandi Finnessey,0.0963,0.08804999999999993,0.18434999999999993,True,False,optimal,0.5124973964842107
4,3,Heather Mills,0.1101,0.10000000000000032,0.21010000000000034,False,False,optimal,0.5124973964842107
4,3,Billy Ray Cyrus,0.0963,0.10000000000000005,0.19630000000000003,False,False,optimal,0.5124973964842107
4,3,Joey Fatone,0.1101,0.1000000000000001,0.21010000000000012,False,False,optimal,0.5124973964842107
4,3,Leeza Gibbons,0.1101,0.10000000000000027,0.2101000000000003,False,False,optimal,0.5124973964842107
4,4,John Ratzenberger,0.0842,0.11111111111111092,0.19531111111111094,False,False,optimal,0.5124973964842103
4,4,Ian Ziering,0.1263,0.11111111111111102,0.23741111111111102,False,False,optimal,0.5124973964842103
4,4,Clyde Drexler,0.0789,0.11426111111111104,0.19316111111111103,False,False,optimal,0.5124973964842103
4,4,Laila Ali,0.1105,0.11111111111111134,0.22161111111111134,False,False,optimal,0.5124973964842103
4,4,Apolo Anton Ohno,0.1368,0.11111111111111126,0.24791111111111125,False,False,optimal,0.5124973964842103
4,4,Heather Mills,0.1211,0.11111111111111134,0.23221111111111134,False,False,optimal,0.5124973964842103
4,4,Billy Ray Cyrus,0.1105,0.11111111111111108,0.2216111111111111,False,False,optimal,0.5124973964842103
4,4,Joey Fatone,0.1474,0.11111111111111104,0.258511111111111,False,False,optimal,0.5124973964842103
4,4,Leeza Gibbons,0.0842,0.10796111111111104,0.19216111111111103,True,False,optimal,0.5124973964842103
4,5,John Ratzenberger,0.1023,0.125,0.2273,False,False,optimal,0.7567604506198109
4,5,Ian Ziering,0.1364,0.125,0.26139999999999997,False,False,optimal,0.7567604506198109
4,5,Clyde Drexler,0.0739,0.125,0.1989,True,False,optimal,0.7567604506198109
4,5,Laila Ali,0.1591,0.125,0.2841,False,False,optimal,0.7567604506198109
4,5,Apolo Anton Ohno,0.1705,0.125,0.2955,False,False,optimal,0.7567604506198109
4,5,Heather Mills,0.1193,0.125,0.24430000000000002,False,False,optimal,0.7567604506198109
4,5,Billy Ray Cyrus,0.0966,0.125,0.22160000000000002,False,False,optimal,0.7567604506198109
4,5,Joey Fatone,0.142,0.125,0.267,False,False,optimal,0.7567604506198109
4,6,John Ratzenberger,0.1118,0.15492380952380952,0.26672380952380953,False,False,optimal,0.5124973964842103
4,6,Ian Ziering,0.1412,0.1428571428571428,0.2840571428571428,False,False,optimal,0.5124973964842103
4,6,Laila Ali,0.1647,0.1428571428571429,0.3075571428571429,False,False,optimal,0.5124973964842103
4,6,Apolo Anton Ohno,0.1647,0.1428571428571429,0.3075571428571429,False,False,optimal,0.5124973964842103
4,6,Heather Mills,0.1353,0.13042380952380953,0.26572380952380953,True,False,optimal,0.5124973964842103
4,6,Billy Ray Cyrus,0.1235,0.14322380952380953,0.26672380952380953,False,False,optimal,0.5124973964842103
4,6,Joey Fatone,0.1588,0.14285714285714285,0.30165714285714285,False,False,optimal,0.5124973964842103
4,7,John Ratzenberger,0.1456,0.15486666666666693,0.30046666666666694,True,False,optimal,0.5124973964842103
4,7,Ian Ziering,0.1748,0.16666666666666674,0.34146666666666675,False,False,optimal,0.5124973964842103
4,7,Laila Ali,0.1909,0.16666666666666674,0.3575666666666667,False,False,optimal,0.5124973964842103
4,7,Apolo Anton Ohno,0.1748,0.16666666666666666,0.3414666666666667,False,False,optimal,0.5124973964842103
4,7,Billy Ray Cyrus,0.12300000000000001,0.1784666666666669,0.30146666666666694,False,False,optimal,0.5124973964842103
4,7,Joey Fatone,0.1909,0.16666666666666607,0.35756666666666603,False,False,optimal,0.5124973964842103
4,8,Ian Ziering,0.1873,0.2,0.3873,False,False,optimal,0.8575391977845116
4,8,Laila Ali,0.2112,0.2,0.4112,False,False,optimal,0.8575391977845116
4,8,Apolo Anton Ohno,0.2311,0.2,0.43110000000000004,False,False,optimal,0.8575391977845116
4,8,Billy Ray Cyrus,0.1514,0.2,0.35140000000000005,True,False,optimal,0.8575391977845116
4,8,Joey Fatone,0.2191,0.2,0.41910000000000003,False,False,optimal,0.8575391977845116
4,9,Ian Ziering,0.2447,0.25,0.49470000000000003,True,False,optimal,0.5523079095743251
4,9,Laila Ali,0.2532,0.25,0.5032,False,False,optimal,0.5523079095743251
4,9,Apolo Anton Ohno,0.2489,0.25,0.4989,False,False,optimal,0.5523079095743251
4,9,Joey Fatone,0.2532,0.25,0.5032,False,False,optimal,0.5523079095743251
4,10,Laila Ali,0.3282,0.3333333333333333,0.6615333333333333,False,True,optimal,0.5
4,10,Apolo Anton Ohno,0.3398,0.3333333333333333,0.6731333333333334,False,True,optimal,0.5
4,10,Joey Fatone,0.332,0.3333333333333333,0.6653333333333333,False,True,optimal,0.5
5,1,Cameron Mathison,0.0817,0.08333333333333333,0.1650333333333333,False,False,optimal,0.5950784738661339
5,1,Jane Seymour,0.0934,0.08333333333333333,0.17673333333333333,False,False,optimal,0.5950784738661339
5,1,Sabrina Bryan,0.1012,0.08333333333333333,0.18453333333333333,False,False,optimal,0.5950784738661339
5,1,Jennie Garth,0.0817,0.08333333333333333,0.1650333333333333,False,False,optimal,0.5950784738661339
5,1,Floyd Mayweather Jr. ,0.07,0.08333333333333333,0.15333333333333332,False,False,optimal,0.5950784738661339
5,1,Josie Maran,0.0623,0.08333333333333333,0.14563333333333334,True,False,optimal,0.5950784738661339
5,1,Albert Reed,0.0817,0.08333333333333333,0.1650333333333333,False,False,optimal,0.5950784738661339
5,1,Helio Castroneves,0.0973,0.08333333333333333,0.1806333333333333,False,False,optimal,0.5950784738661339
5,1,Mel B,0.0934,0.08333333333333333,0.17673333333333333,False,False,optimal,0.5950784738661339
5,1,Wayne Newton,0.0739,0.08333333333333333,0.15723333333333334,False,False,optimal,0.5950784738661339
5,1,Marie Osmond,0.0817,0.08333333333333333,0.1650333333333333,False,False,optimal,0.5950784738661339
5,1,Mark Cuban,0.0817,0.08333333333333333,0.1650333333333333,False,False,optimal,0.5950784738661339
5,2,Cameron Mathison,0.0882,0.0909090909090911,0.1791090909090911,False,False,optimal,0.5124973964842103
5,2,Jane Seymour,0.0882,0.09090909090909091,0.1791090909090909,False,False,optimal,0.5124973964842103
5,2,Sabrina Bryan,0.1092,0.09090909090909097,0.20010909090909096,False,False,optimal,0.5124973964842103
5,2,Jennie Garth,0.0882,0.09090909090909086,0.17910909090909086,False,False,optimal,0.5124973964842103
5,2,Floyd Mayweather Jr. ,0.0882,0.09090909090909097,0.17910909090909097,False,False,optimal,0.5124973964842103
5,2,Albert Reed,0.0882,0.0776424242424242,0.16584242424242418,True,False,optimal,0.5124973964842103
5,2,Helio Castroneves,0.1134,0.09090909090909104,0.20430909090909105,False,False,optimal,0.5124973964842103
5,2,Mel B,0.0966,0.09090909090909081,0.18750909090909082,False,False,optimal,0.5124973964842103
5,2,Wayne Newton,0.063,0.1038424242424242,0.16684242424242418,False,False,optimal,0.5124973964842103
5,2,Marie Osmond,0.1008,0.09090909090909091,0.1917090909090909,False,False,optimal,0.5124973964842103
5,2,Mark Cuban,0.0756,0.0912424242424242,0.16684242424242418,False,False,optimal,0.5124973964842103
5,3,Cameron Mathison,0.0962,0.1,0.19619999999999999,False,False,optimal,0.6034832498647262
5,3,Jane Seymour,0.113,0.1,0.21300000000000002,False,False,optimal,0.6034832498647262
5,3,Sabrina Bryan,0.113,0.1,0.21300000000000002,False,False,optimal,0.6034832498647262
5,3,Jennie Garth,0.1088,0.1,0.20879999999999999,False,False,optimal,0.6034832498647262
5,3,Floyd Mayweather Jr. ,0.0879,0.1,0.1879,False,False,optimal,0.6034832498647262
5,3,Helio Castroneves,0.1004,0.1,0.20040000000000002,False,False,optimal,0.6034832498647262
5,3,Mel B,0.113,0.1,0.21300000000000002,False,False,optimal,0.6034832498647262
5,3,Wayne Newton,0.0753,0.1,0.1753,True,False,optimal,0.6034832498647262
5,3,Marie Osmond,0.1088,0.1,0.20879999999999999,False,False,optimal,0.6034832498647262
5,3,Mark Cuban,0.0837,0.1,0.1837,False,False,optimal,0.6034832498647262
5,4,Cameron Mathison,0.1154,0.11111111111111079,0.22651111111111077,False,False,optimal,0.5124973964842103
5,4,Jane Seymour,0.1111,0.11111111111111101,0.22221111111111103,False,False,optimal,0.5124973964842103
5,4,Sabrina Bryan,0.1282,0.11111111111111115,0.23931111111111114,False,False,optimal,0.5124973964842103
5,4,Jennie Garth,0.1154,0.11111111111111137,0.22651111111111139,False,False,optimal,0.5124973964842103
5,4,Floyd Mayweather Jr. ,0.0983,0.1084611111111113,0.20676111111111128,True,False,optimal,0.5124973964842103
5,4,Helio Castroneves,0.1154,0.11111111111111119,0.2265111111111112,False,False,optimal,0.5124973964842103
5,4,Mel B,0.1111,0.11111111111111115,0.22221111111111114,False,False,optimal,0.5124973964842103
5,4,Marie Osmond,0.1111,0.11111111111111079,0.2222111111111108,False,False,optimal,0.5124973964842103
5,4,Mark Cuban,0.094,0.1137611111111113,0.20776111111111129,False,False,optimal,0.5124973964842103
5,5,Cameron Mathison,0.1307,0.12499999999999986,0.25569999999999987,False,False,optimal,0.5124973964842107
5,5,Jane Seymour,0.1307,0.1249999999999999,0.2556999999999999,False,False,optimal,0.5124973964842107
5,5,Sabrina Bryan,0.1407,0.12499999999999996,0.26569999999999994,False,False,optimal,0.5124973964842107
5,5,Jennie Garth,0.1256,0.12499999999999997,0.25059999999999993,False,False,optimal,0.5124973964842107
5,5,Helio Castroneves,0.1156,0.12499999999999997,0.24059999999999998,False,False,optimal,0.5124973964842107
5,5,Mel B,0.1457,0.1250000000000002,0.27070000000000016,False,False,optimal,0.5124973964842107
5,5,Marie Osmond,0.1055,0.12550000000000008,0.2310000000000001,False,False,optimal,0.5124973964842107
5,5,Mark Cuban,0.1055,0.12450000000000007,0.23000000000000007,True,False,optimal,0.5124973964842107
5,6,Cameron Mathison,0.1389,0.14285714285714265,0.28175714285714265,False,False,optimal,0.5124973964842103
5,6,Jane Seymour,0.1222,0.15062380952380947,0.27282380952380947,False,False,optimal,0.5124973964842103
5,6,Sabrina Bryan,0.1389,0.13292380952380947,0.27182380952380947,True,False,optimal,0.5124973964842103
5,6,Jennie Garth,0.15,0.142857142857143,0.292857142857143,False,False,optimal,0.5124973964842103
5,6,Helio Castroneves,0.1556,0.142857142857143,0.298457142857143,False,False,optimal,0.5124973964842103
5,6,Mel B,0.1667,0.1428571428571431,0.3095571428571431,False,False,optimal,0.5124973964842103
5,6,Marie Osmond,0.1278,0.14502380952380947,0.27282380952380947,False,False,optimal,0.5124973964842103
5,7,Cameron Mathison,0.1635,0.16666666666666666,0.33016666666666666,False,False,optimal,0.5399148845555661
5,7,Jane Seymour,0.1603,0.16666666666666666,0.3269666666666666,True,False,optimal,0.5399148845555661
5,7,Jennie Garth,0.1699,0.16666666666666666,0.3365666666666667,False,False,optimal,0.5399148845555661
5,7,Helio Castroneves,0.1667,0.16666666666666666,0.33336666666666664,False,False,optimal,0.5399148845555661
5,7,Mel B,0.1731,0.16666666666666666,0.33976666666666666,False,False,optimal,0.5399148845555661
5,7,Marie Osmond,0.1667,0.16666666666666666,0.33336666666666664,False,False,optimal,0.5399148845555661
5,8,Cameron Mathison,0.1939,0.19553333333333342,0.3894333333333334,True,False,optimal,0.5124973964842103
5,8,Jennie Garth,0.1901,0.20033333333333345,0.3904333333333334,False,False,optimal,0.5124973964842103
5,8,Helio Castroneves,0.2167,0.20000000000000012,0.4167000000000001,False,False,optimal,0.5124973964842103
5,8,Mel B,0.2129,0.19999999999999968,0.4128999999999997,False,False,optimal,0.5124973964842103
5,8,Marie Osmond,0.1863,0.20413333333333344,0.3904333333333334,False,False,optimal,0.5124973964842103
5,9,Jennie Garth,0.2479,0.24519999999999986,0.49309999999999987,True,False,optimal,0.5124973964842103
5,9,Helio Castroneves,0.2564,0.25000000000000006,0.5064000000000001,False,False,optimal,0.5124973964842103
5,9,Mel B,0.2564,0.2500000000000002,0.5064000000000002,False,False,optimal,0.5124973964842103
5,9,Marie Osmond,0.2393,0.25479999999999986,0.4940999999999999,False,False,optimal,0.5124973964842103
5,10,Helio Castroneves,0.3529,0.3333333333333333,0.6862333333333333,False,True,optimal,0.5
5,10,Mel B,0.3571,0.3333333333333333,0.6904333333333332,False,True,optimal,0.5
5,10,Marie Osmond,0.2899,0.3333333333333333,0.6232333333333333,False,True,optimal,0.5
6,1,Cristian de la Fuente,0.0864,0.08333333333333333,0.16973333333333335,False,False,optimal,0.5
6,1,Steve Guttenberg,0.0741,0.08333333333333333,0.15743333333333331,False,False,optimal,0.5
6,1,Priscilla Presley,0.0988,0.08333333333333333,0.1821333333333333,False,False,optimal,0.5
6,1,Marlee Matlin,0.0905,0.08333333333333333,0.17383333333333334,False,False,optimal,0.5
6,1,Shannon Elizabeth,0.0864,0.08333333333333333,0.16973333333333335,False,False,optimal,0.5
6,1,Marissa Jaret Winokur,0.0741,0.08333333333333333,0.15743333333333331,False,False,optimal,0.5
6,1,Jason Taylor,0.0905,0.08333333333333333,0.17383333333333334,False,False,optimal,0.5
6,1,Kristi Yamaguchi,0.1111,0.08333333333333333,0.19443333333333335,False,False,optimal,0.5
6,1,Monica Seles,0.0617,0.08333333333333333,0.14503333333333332,False,False,optimal,0.5
6,1,Penn Jillette,0.0658,0.08333333333333333,0.14913333333333334,False,False,optimal,0.5
6,1,Adam Carolla,0.0617,0.08333333333333333,0.14503333333333332,False,False,optimal,0.5
6,1,Mario,0.0988,0.08333333333333333,0.1821333333333333,False,False,optimal,0.5
6,2,Cristian de la Fuente,0.0778,0.08333333333333394,0.16113333333333393,False,False,optimal,0.5124973964842103
6,2,Steve Guttenberg,0.0623,0.08573333333333323,0.14803333333333324,False,False,optimal,0.5124973964842103
6,2,Priscilla Presley,0.0817,0.08333333333333334,0.16503333333333334,False,False,optimal,0.5124973964842103
6,2,Marlee Matlin,0.0934,0.0833333333333331,0.1767333333333331,False,False,optimal,0.5124973964842103
6,2,Shannon Elizabeth,0.0934,0.08333333333333337,0.17673333333333335,False,False,optimal,0.5124973964842103
6,2,Marissa Jaret Winokur,0.0817,0.08333333333333326,0.16503333333333325,False,False,optimal,0.5124973964842103
6,2,Jason Taylor,0.1051,0.08333333333333293,0.18843333333333293,False,False,optimal,0.5124973964842103
6,2,Kristi Yamaguchi,0.1051,0.08333333333333347,0.18843333333333345,False,False,optimal,0.5124973964842103
6,2,Monica Seles,0.0584,0.08333333333333316,0.14173333333333316,True,False,optimal,0.5124973964842103
6,2,Penn Jillette,0.0661,0.08093333333333323,0.14703333333333324,True,False,optimal,0.5124973964842103
6,2,Adam Carolla,0.0739,0.08333333333333345,0.15723333333333345,False,False,optimal,0.5124973964842103
6,2,Mario,0.1012,0.08333333333333345,0.18453333333333344,False,False,optimal,0.5124973964842103
6,3,Cristian de la Fuente,0.1096,0.09999999999999981,0.20959999999999981,False,False,optimal,0.5124973964842103
6,3,Steve Guttenberg,0.0921,0.09509999999999992,0.18719999999999992,True,False,optimal,0.5124973964842103
6,3,Priscilla Presley,0.114,0.09999999999999994,0.21399999999999994,False,False,optimal,0.5124973964842103
6,3,Marlee Matlin,0.0921,0.09999999999999996,0.19209999999999997,False,False,optimal,0.5124973964842103
6,3,Shannon Elizabeth,0.1053,0.09999999999999994,0.20529999999999993,False,False,optimal,0.5124973964842103
6,3,Marissa Jaret Winokur,0.0833,0.10489999999999992,0.18819999999999992,False,False,optimal,0.5124973964842103
6,3,Jason Taylor,0.1009,0.10000000000000013,0.20090000000000013,False,False,optimal,0.5124973964842103
6,3,Kristi Yamaguchi,0.1184,0.10000000000000019,0.2184000000000002,False,False,optimal,0.5124973964842103
6,3,Adam Carolla,0.0921,0.10000000000000013,0.19210000000000013,False,False,optimal,0.5124973964842103
6,3,Mario,0.0921,0.10000000000000007,0.19210000000000008,False,False,optimal,0.5124973964842103
6,4,Cristian de la Fuente,0.1156,0.1111111111111111,0.22671111111111109,False,False,optimal,0.6615031592029523
6,4,Priscilla Presley,0.0978,0.1111111111111111,0.2089111111111111,False,False,optimal,0.6615031592029523
6,4,Marlee Matlin,0.1067,0.1111111111111111,0.21781111111111112,False,False,optimal,0.6615031592029523
6,4,Shannon Elizabeth,0.1244,0.1111111111111111,0.23551111111111112,False,False,optimal,0.6615031592029523
6,4,Marissa Jaret Winokur,0.1067,0.1111111111111111,0.21781111111111112,False,False,optimal,0.6615031592029523
6,4,Jason Taylor,0.1289,0.1111111111111111,0.2400111111111111,False,False,optimal,0.6615031592029523
6,4,Kristi Yamaguchi,0.1289,0.1111111111111111,0.2400111111111111,False,False,optimal,0.6615031592029523
6,4,Adam Carolla,0.0844,0.1111111111111111,0.1955111111111111,True,False,optimal,0.6615031592029523
6,4,Mario,0.1067,0.1111111111111111,0.21781111111111112,False,False,optimal,0.6615031592029523
6,5,Cristian de la Fuente,0.1173,0.125,0.24230000000000002,False,False,optimal,0.5634067862621935
6,5,Priscilla Presley,0.1071,0.125,0.2321,True,False,optimal,0.5634067862621935
6,5,Marlee Matlin,0.1122,0.125,0.2372,False,False,optimal,0.5634067862621935
6,5,Shannon Elizabeth,0.1173,0.125,0.24230000000000002,False,False,optimal,0.5634067862621935
6,5,Marissa Jaret Winokur,0.1224,0.125,0.2474,False,False,optimal,0.5634067862621935
6,5,Jason Taylor,0.1378,0.125,0.26280000000000003,False,False,optimal,0.5634067862621935
6,5,Kristi Yamaguchi,0.14800000000000002,0.125,0.273,False,False,optimal,0.5634067862621935
6,5,Mario,0.1378,0.125,0.26280000000000003,False,False,optimal,0.5634067862621935
6,6,Cristian de la Fuente,0.15,0.14285714285714285,0.2928571428571428,False,False,optimal,0.6963549298238348
6,6,Marlee Matlin,0.1167,0.14285714285714285,0.2595571428571428,True,False,optimal,0.6963549298238348
6,6,Shannon Elizabeth,0.1333,0.14285714285714285,0.2761571428571429,False,False,optimal,0.6963549298238348
6,6,Marissa Jaret Winokur,0.1444,0.14285714285714285,0.2872571428571429,False,False,optimal,0.6963549298238348
6,6,Jason Taylor,0.1333,0.14285714285714285,0.2761571428571429,False,False,optimal,0.6963549298238348
6,6,Kristi Yamaguchi,0.1667,0.14285714285714285,0.30955714285714286,False,False,optimal,0.6963549298238348
6,6,Mario,0.1556,0.14285714285714285,0.29845714285714287,False,False,optimal,0.6963549298238348
6,7,Cristian de la Fuente,0.1489,0.17521666666666677,0.3241166666666668,False,False,optimal,0.5124973964842103
6,7,Shannon Elizabeth,0.165,0.15811666666666677,0.3231166666666668,True,False,optimal,0.5124973964842103
6,7,Marissa Jaret Winokur,0.1683,0.1666666666666668,0.3349666666666668,False,False,optimal,0.5124973964842103
