season,week,celebrity_name,judge_percent,fan_vote_percent,total_percent,fan_vote_min,fan_vote_max,interval_width,smoothness,n_weeks,week_entropy,eliminated,solve_status
3,2,Joey Lawrence,0.1261,0.07238980969773154,0.19848980969773153,0.0,0.9736999959999999,0.9736999959999999,3.3192853072043476e-05,9,1.9719213750887266,False,optimal
3,2,Mario Lopez,0.0913,0.28164593213976674,0.37294593213976673,0.004400000999999988,0.9780999969999999,0.9736999959999999,0.0007701855765460459,10,1.9719213750887266,False,optimal
3,2,Emmitt Smith,0.1043,0.2816450785926579,0.3859450785926579,0.0,0.9736999959999999,0.9736999959999999,0.0007701903419957773,10,1.9719213750887266,False,optimal
3,2,Shanna Moakler,0.0957,0.04013957456505447,0.13583957456505447,0.0,0.1042899991,0.1042899991,8.804644973214205e-07,2,1.9719213750887266,True,optimal
3,2,Willa Ford,0.1,0.0444937671361505,0.1444937671361505,0.0,0.9736999959999999,0.9736999959999999,6.950088545445545e-06,5,1.9719213750887266,False,optimal
3,2,Sara Evans,0.0913,0.05659884908979758,0.14789884908979758,0.004400000999999988,0.9780999969999999,0.9736999959999999,9.68876327057039e-06,5,1.9719213750887266,False,optimal
3,2,Jerry Springer,0.0826,0.06711758785176941,0.14971758785176942,0.013100000999999986,0.9867999969999999,0.9736999959999999,4.2660145402437515e-05,7,1.9719213750887266,False,optimal
3,3,Harry Hamlin,0.1063,0.04511027008384902,0.15141027008384902,0.0,0.11592222133333333,0.11592222133333333,9.662706007232874e-07,3,1.873679058120892,True,optimal
3,3,Vivica A. Fox,0.1304,0.041753570694167415,0.1721535706941674,0.0,0.980599997,0.980599997,1.1569532419324045e-06,4,1.873679058120892,False,optimal
3,3,Monique Coleman,0.1304,0.07343796389103963,0.20383796389103961,0.0,0.980599997,0.980599997,3.676128959904968e-05,8,1.873679058120892,False,optimal
3,3,Joey Lawrence,0.1063,0.07621344629052458,0.18251344629052457,1e-09,0.980599998,0.980599997,3.3192853072043476e-05,9,1.873679058120892,False,optimal
3,3,Mario Lopez,0.1063,0.2945713051650461,0.4008713051650461,0.0,0.980599997,0.980599997,0.0007701855765460459,10,1.873679058120892,False,optimal
3,3,Emmitt Smith,0.0918,0.2945706786203069,0.3863706786203069,0.014500000999999998,0.995099998,0.980599997,0.0007701903419957773,10,1.873679058120892,False,optimal
3,3,Willa Ford,0.1063,0.04511027108384869,0.1514102710838487,0.0,0.980599997,0.980599997,6.950088545445545e-06,5,1.873679058120892,False,optimal
3,3,Sara Evans,0.1208,0.05879370529780255,0.17959370529780255,0.0,0.980599997,0.980599997,9.68876327057039e-06,5,1.873679058120892,False,optimal
3,3,Jerry Springer,0.1014,0.07043878887341525,0.17183878887341525,0.004900001000000002,0.985499998,0.980599997,4.2660145402437515e-05,7,1.873679058120892,False,optimal
3,4,Vivica A. Fox,0.1212,0.040224312365626576,0.16142431236562657,0.0,0.128799999125,0.128799999125,1.1569532419324045e-06,4,1.754559617898532,True,optimal
3,4,Monique Coleman,0.1212,0.07720197555248672,0.19840197555248673,0.0,0.9696999980000001,0.9696999980000001,3.676128959904968e-05,8,1.754559617898532,False,optimal
3,4,Joey Lawrence,0.1364,0.08033853322822439,0.2167385332282244,0.0,0.9696999980000001,0.9696999980000001,3.3192853072043476e-05,9,1.754559617898532,False,optimal
3,4,Mario Lopez,0.1465,0.3123045709293191,0.45880457092931914,0.0,0.9696999980000001,0.9696999980000001,0.0007701855765460459,10,1.754559617898532,False,optimal
3,4,Emmitt Smith,0.1212,0.31230421828906607,0.43350421828906605,0.0,0.9696999980000001,0.9696999980000001,0.0007701903419957773,10,1.754559617898532,False,optimal
3,4,Willa Ford,0.1414,0.0434032090245848,0.1848032090245848,0.0,0.9696999980000001,0.9696999980000001,6.950088545445545e-06,5,1.754559617898532,False,optimal
3,4,Sara Evans,0.101,0.06042431336562412,0.16142431336562413,0.020200000999999995,0.989899999,0.9696999980000001,9.68876327057039e-06,5,1.754559617898532,False,optimal
3,4,Jerry Springer,0.1111,0.07379886724506819,0.1848988672450682,0.010100000999999997,0.979799999,0.9696999980000001,4.2660145402437515e-05,7,1.754559617898532,False,optimal
3,5,Monique Coleman,0.1492,0.07980631412524505,0.22900631412524505,1e-09,0.955699997,0.955699996,3.676128959904968e-05,8,1.622652534553853,False,optimal
3,5,Joey Lawrence,0.1381,0.08343651474896191,0.2215365147489619,0.011100000999999998,0.966799997,0.955699996,3.3192853072043476e-05,9,1.622652534553853,False,optimal
3,5,Mario Lopez,0.1492,0.3335371722612745,0.4827371722612745,0.0,0.955699996,0.955699996,0.0007701855765460459,10,1.622652534553853,False,optimal
3,5,Emmitt Smith,0.1492,0.3335367703435861,0.4827367703435861,0.0,0.955699996,0.955699996,0.0007701903419957773,10,1.622652534553853,False,optimal
3,5,Willa Ford,0.1492,0.038616988104020596,0.1878169881040206,0.0,0.1365285705714286,0.1365285705714286,6.950088545445545e-06,5,1.622652534553853,True,optimal
3,5,Sara Evans,0.1326,0.05521698910402027,0.18781698910402028,0.016600001000000003,0.972299997,0.955699996,9.68876327057039e-06,5,1.622652534553853,False,optimal
3,5,Jerry Springer,0.1326,0.07584925131289141,0.2084492513128914,0.016600001000000003,0.972299997,0.955699996,4.2660145402437515e-05,7,1.622652534553853,False,optimal
3,6,Monique Coleman,0.1949,0.089231573390956,0.28413157339095596,0.0,1.0,1.0,3.676128959904968e-05,8,1.3818373188734894,False,optimal
3,6,Joey Lawrence,0.2034,0.09350350692776146,0.29690350692776146,0.0,1.0,1.0,3.3192853072043476e-05,9,1.3818373188734894,False,optimal
3,6,Mario Lopez,0.2373,0.3663573675079299,0.60365736750793,0.0,1.0,1.0,0.0007701855765460459,10,1.3818373188734894,False,optimal
3,6,Emmitt Smith,0.2119,0.3663569042456833,0.5782569042456833,0.0,1.0,1.0,0.0007701903419957773,10,1.3818373188734894,False,optimal
3,6,Jerry Springer,0.1525,0.08455064792766927,0.23705064792766928,0.0,1.0,1.0,4.2660145402437515e-05,7,1.3818373188734894,False,optimal
3,7,Monique Coleman,0.2,0.07801112832525861,0.27801112832525865,0.0,1.0,1.0,3.676128959904968e-05,8,1.3309611775933246,False,optimal
3,7,Joey Lawrence,0.2111,0.08308155731171293,0.2941815573117129,0.0,1.0,1.0,3.3192853072043476e-05,9,1.3309611775933246,False,optimal
3,7,Mario Lopez,0.2074,0.3832400594221195,0.5906400594221195,0.0,1.0,1.0,0.0007701855765460459,10,1.3309611775933246,False,optimal
3,7,Emmitt Smith,0.2111,0.3832395889388337,0.5943395889388337,0.0,1.0,1.0,0.0007701903419957773,10,1.3309611775933246,False,optimal
3,7,Jerry Springer,0.1704,0.07242766600207538,0.2428276660020754,0.0,0.22959999920000004,0.22959999920000004,4.2660145402437515e-05,7,1.3309611775933246,True,optimal
3,8,Monique Coleman,0.2431,0.07916176387860122,0.3222617638786012,0.0,0.25689999925000007,0.25689999925000007,3.676128959904968e-05,8,1.1399318514512617,True,optimal
3,8,Joey Lawrence,0.2477,0.0852397511688286,0.3329397511688286,0.0,1.0,1.0,3.3192853072043476e-05,9,1.1399318514512617,False,optimal
3,8,Mario Lopez,0.2615,0.41779923958695725,0.6792992395869573,0.0,1.0,1.0,0.0007701855765460459,10,1.1399318514512617,False,optimal
3,8,Emmitt Smith,0.2477,0.417799245365613,0.665499245365613,0.0,1.0,1.0,0.0007701903419957773,10,1.1399318514512617,False,optimal
3,9,Joey Lawrence,0.3333,0.08649382787843676,0.4197938278784368,0.0,0.33333333266666665,0.33333333266666665,3.3192853072043476e-05,9,0.9275441022076014,True,optimal
3,9,Mario Lopez,0.3333,0.45675315473265476,0.7900531547326548,1e-09,1.0,0.999999999,0.0007701855765460459,10,0.9275441022076014,False,optimal
3,9,Emmitt Smith,0.3333,0.4567530173889085,0.7900530173889084,0.0,1.0,1.0,0.0007701903419957773,10,0.9275441022076014,False,optimal
3,10,Emmitt Smith,0.5,0.5000000004999999,1.0000000005,0.0,1.0,1.0,0.0007701903419957773,10,0.6931471805599453,False,optimal
3,10,Mario Lopez,0.5,0.4999999995,0.9999999995,0.0,1.0,1.0,0.0007701855765460459,10,0.6931471805599453,False,optimal
4,1,John Ratzenberger,0.0825,0.0679028850574493,0.1504028850574493,0.0,1.0,1.0,1.1320296607744664e-05,7,2.2575369298772348,False,optimal
4,1,Ian Ziering,0.1019,0.07133537248576272,0.1732353724857627,0.0,1.0,1.0,7.654737476443875e-06,9,2.2575369298772348,False,optimal
4,1,Clyde Drexler,0.0777,0.06605044070946056,0.14375044070946058,0.0,1.0,1.0,1.6898459254512944e-06,5,2.2575369298772348,False,optimal
4,1,Laila Ali,0.1117,0.1720971869331131,0.28379718693311307,0.0,1.0,1.0,0.0003970019426568696,10,2.2575369298772348,False,optimal
4,1,Apolo Anton Ohno,0.1019,0.17209651905897597,0.273996519058976,0.0,1.0,1.0,0.0003969991018968238,10,2.2575369298772348,False,optimal
4,1,Shandi Finnessey,0.0922,0.047065685810094016,0.13926568581009402,0.0,1.0,1.0,1.5558795063189657e-06,3,2.2575369298772348,False,optimal
4,1,Paulina Porizkova,0.0922,0.04324757758966655,0.13544757758966655,0.0,1.0,1.0,4.103909860224888e-06,2,2.2575369298772348,False,optimal
4,1,Heather Mills,0.0874,0.05559817796890482,0.14299817796890482,0.0,1.0,1.0,8.987381463542811e-07,6,2.2575369298772348,False,optimal
4,1,Billy Ray Cyrus,0.0631,0.07601404005094192,0.1391140400509419,0.0,1.0,1.0,1.117594405181583e-05,8,2.2575369298772348,False,optimal
4,1,Joey Fatone,0.1165,0.172097185104699,0.288597185104699,0.0,1.0,1.0,0.0003970015954627225,10,2.2575369298772348,False,optimal
4,1,Leeza Gibbons,0.0728,0.0564949292309321,0.1292949292309321,0.0,1.0,1.0,1.1773399492627127e-06,4,2.2575369298772348,False,optimal
4,2,John Ratzenberger,0.0857,0.06738079471456085,0.15308079471456085,1e-09,0.9836999980000001,0.9836999970000001,1.1320296607744664e-05,7,2.248193809105165,False,optimal
4,2,Ian Ziering,0.0898,0.0709776546223991,0.16077765462239912,0.0,0.9836999970000001,0.9836999970000001,7.654737476443875e-06,9,2.248193809105165,False,optimal
4,2,Clyde Drexler,0.0735,0.06543614033191923,0.13893614033191923,0.012200001000000002,0.9958999980000001,0.9836999970000001,1.6898459254512944e-06,5,2.248193809105165,False,optimal
4,2,Laila Ali,0.1102,0.17467503965063924,0.28487503965063926,0.0,0.9836999970000001,0.9836999970000001,0.0003970019426568696,10,2.248193809105165,False,optimal
4,2,Apolo Anton Ohno,0.1061,0.1746743439527768,0.2807743439527768,0.0,0.9836999970000001,0.9836999970000001,0.0003969991018968238,10,2.248193809105165,False,optimal
4,2,Shandi Finnessey,0.0816,0.04532176767543276,0.12692176767543276,0.004100000999999993,0.9877999980000001,0.9836999970000001,1.5558795063189657e-06,3,2.248193809105165,False,optimal
4,2,Paulina Porizkova,0.0857,0.04122176667543371,0.1269217666754337,0.0,0.09611818090909091,0.09611818090909091,4.103909860224888e-06,2,2.248193809105165,True,optimal
4,2,Heather Mills,0.098,0.05440964426209583,0.15240964426209583,0.0,0.9836999970000001,0.9836999970000001,8.987381463542811e-07,6,2.248193809105165,False,optimal
4,2,Billy Ray Cyrus,0.0857,0.07586809172072087,0.16156809172072087,0.0,0.9836999970000001,0.9836999970000001,1.117594405181583e-05,8,2.248193809105165,False,optimal
4,2,Joey Fatone,0.098,0.17467497056158532,0.2726749705615853,0.0,0.9836999970000001,0.9836999970000001,0.0003970015954627225,10,2.248193809105165,False,optimal
4,2,Leeza Gibbons,0.0857,0.05535978583243644,0.14105978583243645,0.0,0.9836999970000001,0.9836999970000001,1.1773399492627127e-06,4,2.248193809105165,False,optimal
4,3,John Ratzenberger,0.0917,0.07009075614111807,0.16179075614111807,0.004600000999999993,0.977099999,0.972499998,1.1320296607744664e-05,7,2.160041953468161,False,optimal
4,3,Ian Ziering,0.1101,0.07402537407470543,0.18412537407470542,0.0,0.972499998,0.972499998,7.654737476443875e-06,9,2.160041953468161,False,optimal
4,3,Clyde Drexler,0.0734,0.06795623421018013,0.14135623421018012,0.02290000099999999,0.995399999,0.972499998,1.6898459254512944e-06,5,2.160041953468161,False,optimal
4,3,Laila Ali,0.0963,0.1836601437397612,0.2799601437397612,0.0,0.972499998,0.972499998,0.0003970019426568696,10,2.160041953468161,False,optimal
4,3,Apolo Anton Ohno,0.1055,0.18365942688590084,0.28915942688590085,0.0,0.972499998,0.972499998,0.0003969991018968238,10,2.160041953468161,False,optimal
4,3,Shandi Finnessey,0.0963,0.04505623321017913,0.14135623321017912,0.0,0.10368999909999997,0.10368999909999997,1.5558795063189657e-06,3,2.160041953468161,True,optimal
4,3,Heather Mills,0.1101,0.055740512689931514,0.16584051268993152,0.0,0.972499998,0.972499998,8.987381463542811e-07,6,2.160041953468161,False,optimal
4,3,Billy Ray Cyrus,0.0963,0.07934964437440305,0.17564964437440306,0.0,0.972499998,0.972499998,1.117594405181583e-05,8,2.160041953468161,False,optimal
4,3,Joey Fatone,0.1101,0.18366008721638116,0.29376008721638114,0.0,0.972499998,0.972499998,0.0003970015954627225,10,2.160041953468161,False,optimal
4,3,Leeza Gibbons,0.1101,0.05680158745743955,0.16690158745743955,0.0,0.972499998,0.972499998,1.1773399492627127e-06,4,2.160041953468161,False,optimal
4,4,John Ratzenberger,0.0842,0.07246538820000165,0.15666538820000164,1e-09,0.994699999,0.994699998,1.1320296607744664e-05,7,2.059037917298494,False,optimal
4,4,Ian Ziering,0.1263,0.07691982009011249,0.20321982009011247,0.0,0.994699998,0.994699998,7.654737476443875e-06,9,2.059037917298494,False,optimal
4,4,Clyde Drexler,0.0789,0.06796395033081847,0.14686395033081845,0.0053000009999999995,0.999999999,0.994699998,1.6898459254512944e-06,5,2.059037917298494,False,optimal
4,4,Laila Ali,0.1105,0.19552088299649803,0.30602088299649804,0.0,0.994699998,0.994699998,0.0003970019426568696,10,2.059037917298494,False,optimal
4,4,Apolo Anton Ohno,0.1368,0.19552010678782805,0.3323201067878281,0.0,0.994699998,0.994699998,0.0003969991018968238,10,2.059037917298494,False,optimal
4,4,Heather Mills,0.1211,0.05597234928623855,0.17707234928623855,0.0,0.994699998,0.994699998,8.987381463542811e-07,6,2.059037917298494,False,optimal
4,4,Billy Ray Cyrus,0.1105,0.08290932901613639,0.1934093290161364,0.0,0.994699998,0.994699998,1.117594405181583e-05,8,2.059037917298494,False,optimal
4,4,Joey Fatone,0.1474,0.1955207812184199,0.3429207812184199,0.0,0.994699998,0.994699998,0.0003970015954627225,10,2.059037917298494,False,optimal
4,4,Leeza Gibbons,0.0842,0.05720739207394638,0.14140739207394637,0.0,0.1380111102222222,0.1380111102222222,1.1773399492627127e-06,4,2.059037917298494,True,optimal
4,5,John Ratzenberger,0.1023,0.07522225061200394,0.17752225061200394,0.0,1.0,1.0,1.1320296607744664e-05,7,1.9390947662467326,False,optimal
4,5,Ian Ziering,0.1364,0.08039531802770962,0.21679531802770963,0.0,1.0,1.0,7.654737476443875e-06,9,1.9390947662467326,False,optimal
4,5,Clyde Drexler,0.0739,0.06814026270755932,0.14204026270755932,0.0,0.17611249912500002,0.17611249912500002,1.6898459254512944e-06,5,1.9390947662467326,True,optimal
4,5,Laila Ali,0.1591,0.21107241815524705,0.37017241815524704,0.0,1.0,1.0,0.0003970019426568696,10,1.9390947662467326,False,optimal
4,5,Apolo Anton Ohno,0.1705,0.2110715620582521,0.3815715620582521,0.0,1.0,1.0,0.0003969991018968238,10,1.9390947662467326,False,optimal
4,5,Heather Mills,0.1193,0.055725700522202624,0.17502570052220262,0.0,1.0,1.0,8.987381463542811e-07,6,1.9390947662467326,False,optimal
4,5,Billy Ray Cyrus,0.0966,0.08730017055657889,0.1839001705565789,0.0,1.0,1.0,1.117594405181583e-05,8,1.9390947662467326,False,optimal
4,5,Joey Fatone,0.142,0.21107231736044654,0.35307231736044653,0.0,1.0,1.0,0.0003970015954627225,10,1.9390947662467326,False,optimal
4,6,John Ratzenberger,0.1118,0.0781324111823848,0.1899324111823848,0.023500001000000006,0.988199999,0.964699998,1.1320296607744664e-05,7,1.8007973607468595,False,optimal
4,6,Ian Ziering,0.1412,0.0842459860541373,0.2254459860541373,0.0,0.964699998,0.964699998,7.654737476443875e-06,9,1.8007973607468595,False,optimal
4,6,Laila Ali,0.1647,0.23021648918898618,0.3949164891889862,0.0,0.964699998,0.964699998,0.0003970019426568696,10,1.8007973607468595,False,optimal
4,6,Apolo Anton Ohno,0.1647,0.23021556560669904,0.39491556560669905,0.0,0.964699998,0.964699998,0.0003969991018968238,10,1.8007973607468595,False,optimal
4,6,Heather Mills,0.1353,0.05463241018237849,0.1899324101823785,0.0,0.15041428485714287,0.15041428485714287,8.987381463542811e-07,6,1.8007973607468595,True,optimal
4,6,Billy Ray Cyrus,0.1235,0.09234079355924434,0.21584079355924435,0.011800001000000004,0.976499999,0.964699998,1.117594405181583e-05,8,1.8007973607468595,False,optimal
4,6,Joey Fatone,0.1588,0.23021634422616977,0.38901634422616976,0.0,0.964699998,0.964699998,0.0003970015954627225,10,1.8007973607468595,False,optimal
4,7,John Ratzenberger,0.1456,0.07191975409642598,0.217519754096426,0.0,0.18773333250000002,0.18773333250000002,1.1320296607744664e-05,7,1.6608954716752247,True,optimal
4,7,Ian Ziering,0.1748,0.08492926295333923,0.25972926295333926,0.0,0.977399999,0.977399999,7.654737476443875e-06,9,1.6608954716752247,False,optimal
4,7,Laila Ali,0.1909,0.24954411498229365,0.44044411498229363,0.0,0.977399999,0.977399999,0.0003970019426568696,10,1.6608954716752247,False,optimal
4,7,Apolo Anton Ohno,0.1748,0.24954315026905205,0.42434315026905206,0.0,0.977399999,0.977399999,0.0003969991018968238,10,1.6608954716752247,False,optimal
4,7,Billy Ray Cyrus,0.123,0.09451975509643053,0.2175197550964305,0.02260000100000001,1.0,0.977399999,1.117594405181583e-05,8,1.6608954716752247,False,optimal
4,7,Joey Fatone,0.1909,0.24954396260245865,0.44044396260245866,0.0,0.977399999,0.977399999,0.0003970015954627225,10,1.6608954716752247,False,optimal
4,8,Ian Ziering,0.1873,0.0867302800295061,0.2740302800295061,0.0,1.0,1.0,7.654737476443875e-06,9,1.4960982626360515,False,optimal
4,8,Laila Ali,0.2112,0.2735822938267507,0.4847822938267507,0.0,1.0,1.0,0.0003970019426568696,10,1.4960982626360515,False,optimal
4,8,Apolo Anton Ohno,0.2311,0.27358118224759104,0.5046811822475911,0.0,1.0,1.0,0.0003969991018968238,10,1.4960982626360515,False,optimal
4,8,Billy Ray Cyrus,0.1514,0.09252413470420896,0.24392413470420898,0.0,0.2486199992,0.2486199992,1.117594405181583e-05,8,1.4960982626360515,True,optimal
4,8,Joey Fatone,0.2191,0.27358210919194326,0.4926821091919432,0.0,1.0,1.0,0.0003970015954627225,10,1.4960982626360515,False,optimal
4,9,Ian Ziering,0.2447,0.09031165771862064,0.3350116577186206,0.0,0.25529999925,0.25529999925,7.654737476443875e-06,9,1.302653084601522,True,optimal
4,9,Laila Ali,0.2532,0.30322990694082536,0.5564299069408254,0.0,1.0,1.0,0.0003970019426568696,10,1.302653084601522,False,optimal
4,9,Apolo Anton Ohno,0.2489,0.3032287106585968,0.5521287106585968,0.0,1.0,1.0,0.0003969991018968238,10,1.302653084601522,False,optimal
4,9,Joey Fatone,0.2532,0.30322972468195725,0.5564297246819572,0.0,1.0,1.0,0.0003970015954627225,10,1.302653084601522,False,optimal
4,10,Apolo Anton Ohno,0.3398,0.3333325344818786,0.6731325344818786,0.0,1.0,1.0,0.0003969991018968238,10,1.0986122886666552,False,optimal
4,10,Joey Fatone,0.332,0.3333336534783695,0.6653336534783696,0.0,1.0,1.0,0.0003970015954627225,10,1.0986122886666552,False,optimal
4,10,Laila Ali,0.3282,0.333333812039752,0.661533812039752,0.0,1.0,1.0,0.0003970019426568696,10,1.0986122886666552,False,optimal
5,1,Cameron Mathison,0.0817,0.06601010677061751,0.14771010677061752,0.0,1.0,1.0,6.542034605505581e-06,8,2.320023471274587,False,optimal
5,1,Jane Seymour,0.0934,0.06664379444882679,0.16004379444882677,0.0,1.0,1.0,7.3767552164196705e-06,7,2.320023471274587,False,optimal
5,1,Sabrina Bryan,0.1012,0.05768657351686503,0.15888657351686503,0.0,1.0,1.0,2.5146803526821416e-06,6,2.320023471274587,False,optimal
5,1,Jennie Garth,0.0817,0.06833139959617725,0.15003139959617723,0.0,1.0,1.0,8.24629652068271e-06,9,2.320023471274587,False,optimal
5,1,Floyd Mayweather Jr. ,0.07,0.05387131502508787,0.12387131502508789,0.0,1.0,1.0,2.2448724770831163e-06,4,2.320023471274587,False,optimal
5,1,Josie Maran,0.0623,0.03192979807685656,0.09422979807685655,0.0,0.10436666575000002,0.10436666575000002,0.0,1,2.320023471274587,True,optimal
5,1,Albert Reed,0.0817,0.0341429899877123,0.1158429899877123,0.0,1.0,1.0,4.9970843228214854e-08,2,2.320023471274587,False,optimal
5,1,Helio Castroneves,0.0973,0.16985445001249666,0.26715445001249666,0.0,1.0,1.0,0.0004021754525954817,10,2.320023471274587,False,optimal
5,1,Mel B,0.0934,0.1676016560444674,0.2610016560444674,0.0,1.0,1.0,0.0003925250919329592,10,2.320023471274587,False,optimal
5,1,Wayne Newton,0.0739,0.057599818877032506,0.1314998188770325,0.0,1.0,1.0,2.4930229640376883e-06,3,2.320023471274587,False,optimal
5,1,Marie Osmond,0.0817,0.16872348266376994,0.2504234826637699,0.0,1.0,1.0,0.0003973339879912328,10,2.320023471274587,False,optimal
5,1,Mark Cuban,0.0817,0.05760461498009031,0.1393046149800903,0.0,1.0,1.0,3.1038746831128885e-06,5,2.320023471274587,False,optimal
5,2,Cameron Mathison,0.0882,0.06843107751666223,0.15663107751666222,1e-09,0.962199998,0.962199997,6.542034605505581e-06,8,2.24993909468206,False,optimal
5,2,Jane Seymour,0.0882,0.06909659142873817,0.15729659142873817,0.0,0.962199997,0.962199997,7.3767552164196705e-06,7,2.24993909468206,False,optimal
5,2,Sabrina Bryan,0.1092,0.05965825278680099,0.168858252786801,0.0,0.962199997,0.962199997,2.5146803526821416e-06,6,2.24993909468206,False,optimal
5,2,Jennie Garth,0.0882,0.07086767686241212,0.15906767686241213,0.0,0.962199997,0.962199997,8.24629652068271e-06,9,2.24993909468206,False,optimal
5,2,Floyd Mayweather Jr. ,0.0882,0.055614870728911955,0.14381487072891197,0.0,0.962199997,0.962199997,2.2448724770831163e-06,4,2.24993909468206,False,optimal
5,2,Albert Reed,0.0882,0.03436653157943119,0.12256653157943119,0.0,0.09358181727272726,0.09358181727272726,4.9970843228214854e-08,2,2.24993909468206,True,optimal
5,2,Helio Castroneves,0.1134,0.1754258296706211,0.2888258296706211,0.0,0.962199997,0.962199997,0.0004021754525954817,10,2.24993909468206,False,optimal
5,2,Mel B,0.0966,0.17312856352972544,0.26972856352972546,0.0,0.962199997,0.962199997,0.0003925250919329592,10,2.24993909468206,False,optimal
5,2,Wayne Newton,0.063,0.05956653257943123,0.12256653257943123,0.025200001,0.987399998,0.962199997,2.4930229640376883e-06,3,2.24993909468206,False,optimal
5,2,Marie Osmond,0.1008,0.17427257222947887,0.2750725722294789,0.0,0.962199997,0.962199997,0.0003973339879912328,10,2.24993909468206,False,optimal
5,2,Mark Cuban,0.0756,0.059571501087786805,0.1351715010877868,0.012600001,0.9747999980000001,0.962199997,3.1038746831128885e-06,5,2.24993909468206,False,optimal
5,3,Cameron Mathison,0.0962,0.07060739463176899,0.16680739463176897,0.0,1.0,1.0,6.542034605505581e-06,8,2.1677984468604397,False,optimal
5,3,Jane Seymour,0.113,0.07133703278141347,0.18433703278141347,0.0,1.0,1.0,7.3767552164196705e-06,7,2.1677984468604397,False,optimal
5,3,Sabrina Bryan,0.113,0.060927970099013455,0.17392797009901345,0.0,1.0,1.0,2.5146803526821416e-06,6,2.1677984468604397,False,optimal
5,3,Jennie Garth,0.1088,0.0732759841472023,0.18207598414720227,0.0,1.0,1.0,8.24629652068271e-06,9,2.1677984468604397,False,optimal
5,3,Floyd Mayweather Jr. ,0.0879,0.05642249321609954,0.14432249321609955,0.0,1.0,1.0,2.2448724770831163e-06,4,2.1677984468604397,False,optimal
5,3,Helio Castroneves,0.1004,0.1838905054803077,0.2842905054803077,0.0,1.0,1.0,0.0004021754525954817,10,2.1677984468604397,False,optimal
5,3,Mel B,0.113,0.18150475579704434,0.2945047557970443,0.0,1.0,1.0,0.0003925250919329592,10,2.1677984468604397,False,optimal
5,3,Wayne Newton,0.0753,0.058509138073642365,0.13380913807364236,0.0,0.1247099991,0.1247099991,2.4930229640376883e-06,3,2.1677984468604397,True,optimal
5,3,Marie Osmond,0.1088,0.1826931230094097,0.2914931230094097,0.0,1.0,1.0,0.0003973339879912328,10,2.1677984468604397,False,optimal
5,3,Mark Cuban,0.0837,0.06083160276409826,0.14453160276409827,0.0,1.0,1.0,3.1038746831128885e-06,5,2.1677984468604397,False,optimal
5,4,Cameron Mathison,0.1154,0.07446771753472442,0.18986771753472442,0.0,0.995699999,0.995699999,6.542034605505581e-06,8,2.059489565279315,False,optimal
5,4,Jane Seymour,0.1111,0.07529573153452927,0.18639573153452926,0.0,0.995699999,0.995699999,7.3767552164196705e-06,7,2.059489565279315,False,optimal
5,4,Sabrina Bryan,0.1282,0.06339028114200683,0.19159028114200682,0.0,0.995699999,0.995699999,2.5146803526821416e-06,6,2.059489565279315,False,optimal
